gen best mean std
0 88.806986 2.335815 19.540168
1 89.815982 87.270763 11.089035
2 89.815982 88.36709 6.808862
3 90.086611 88.039713 7.890271
4 90.146611 88.544539 2.411076
5 89.815982 87.788812 8.648485
6 89.815982 88.179815 9.496949
7 89.815982 89.042194 0.447667
8 89.815982 88.249916 8.505289
9 89.815982 87.574704 10.728137
10 89.815982 88.169546 9.420236
11 90.106571 89.045881 0.494373
12 89.815982 88.156826 8.514319
13 89.815982 88.160992 8.554479
14 89.815982 89.131094 0.492446
15 89.815982 87.382596 12.703287
16 89.815982 89.091401 0.655236
17 89.815982 88.105581 9.437386
18 89.815982 88.374503 7.622481
19 89.815982 88.135783 9.452465
20 89.815982 88.206442 9.41987
21 89.815982 89.017991 0.66538
22 89.815982 88.990542 0.496614
23 90.206611 88.216187 9.501079
24 90.206611 89.023226 0.644539
25 90.226571 85.510474 13.682211
26 90.3239 86.214984 11.530265
27 90.3239 84.69406 12.941228
28 90.206611 85.848222 10.627654
29 90.206611 87.882577 4.588247
30 90.206611 88.180399 1.862942
31 90.206611 87.432993 8.616747
32 90.206611 87.384715 7.790401
33 90.206611 88.025498 1.881481
34 90.206611 86.17135 12.386828
35 90.206611 87.457661 7.745738
36 90.206611 87.441722 5.173688
37 90.206611 87.966203 1.825901
38 90.206611 88.061678 1.887602
39 90.206611 87.955563 1.857028
40 90.206611 87.877874 1.793962
41 90.206611 87.832051 4.373302
42 90.206611 87.994841 1.860075
43 90.206611 86.532877 11.360782
44 90.206611 88.356287 1.839885
45 90.206611 87.389807 7.804408
46 90.206611 87.458498 7.742295
47 90.206611 88.110865 1.810714
48 90.206611 87.333127 9.592737
49 90.206611 85.932272 13.137025
50 90.206611 88.113213 1.846545
