gen best mean std
0 87.657882 5.009536 25.505571
1 90.003229 72.303096 32.009814
2 90.003229 73.09348 31.967251
3 90.003229 70.525948 32.961868
4 90.003229 68.505719 35.625678
5 90.003229 74.681799 31.991095
6 90.003229 74.347141 31.7921
7 90.003229 68.029392 36.734533
8 90.003229 70.068963 34.762857
9 90.003229 71.103542 33.284572
10 90.003229 70.071737 33.656474
11 90.003229 67.820302 37.09577
12 90.003229 66.963569 36.542559
13 90.003229 71.099645 34.484259
14 90.003229 64.93447 37.810566
15 90.003229 69.372221 34.131019
16 90.003229 69.25548 34.24092
17 90.003229 65.401467 38.540847
18 90.003229 74.847064 31.483852
19 90.003229 69.445729 35.839419
20 90.003229 70.121584 34.008191
21 90.003229 77.492082 29.387543
22 90.003229 69.538685 35.62264
23 90.003229 68.868898 36.647218
24 90.003229 67.341988 36.79737
25 90.003229 73.246751 30.701404
26 90.003229 67.305051 36.516777
27 90.003229 66.916031 36.243407
28 90.003229 64.16089 37.31468
29 90.003229 74.016964 30.933552
30 90.003229 62.221321 38.619664
31 90.003229 65.639999 37.1722
32 90.003229 69.324718 35.859667
33 90.003229 69.613914 33.938534
34 90.003229 73.793009 30.865514
35 90.003229 73.659484 31.400282
36 90.003229 72.083742 32.183826
37 90.003229 70.083487 34.609597
38 90.003229 73.2924 33.59107
39 90.003229 61.634157 38.358886
40 90.003229 69.321195 36.292335
41 90.003229 67.007075 36.500591
42 90.003229 74.265567 32.212701
43 90.003229 77.171827 29.581291
44 90.003229 72.417058 31.581874
45 90.003229 66.760061 36.241619
46 90.003229 72.998833 31.676051
47 90.003229 68.249464 36.523781
48 90.003229 72.307889 33.939515
49 90.003229 68.14594 35.591926
50 90.003229 70.025652 35.019382
