gen best mean std
0 74.901926 6.503773 22.791778
1 74.904175 17.190378 23.748295
2 88.383229 32.504491 26.414673
3 86.579599 34.817388 25.717489
4 86.427846 42.154719 22.281071
5 86.824051 40.91581 26.055102
6 86.882547 42.441413 25.706393
7 86.824051 51.686264 25.137372
8 89.133532 52.801108 25.145203
9 89.133532 56.154676 25.306817
10 89.133532 54.817976 28.041733
11 89.636685 61.206065 25.065043
12 89.133532 55.077095 27.967157
13 89.133532 58.013748 27.935457
14 89.133532 62.037337 26.252003
15 89.333532 59.205959 28.925054
16 89.333532 64.783516 27.614433
17 89.333532 57.863262 29.839449
18 89.333532 61.462954 32.505142
19 89.333532 54.467998 33.513272
20 89.333532 56.902626 30.554815
21 89.333532 59.061749 30.791626
22 89.333532 51.49391 33.40399
23 89.333532 54.099941 32.603577
24 89.333532 55.197821 31.011499
25 89.333532 54.186979 29.810307
26 89.933532 55.612418 34.041543
27 90.647427 54.322304 33.622789
28 90.771054 60.772252 30.599156
29 90.771054 59.668006 29.994091
30 90.983229 67.727886 25.34236
31 90.983229 66.282316 25.343362
32 90.983229 72.783482 22.829984
33 90.983229 72.411649 21.505349
34 90.983229 71.795713 21.725969
35 90.983229 70.14299 22.691077
36 91.383229 73.619072 20.433964
37 91.383229 71.665914 23.499771
38 91.383229 75.575547 19.744939
39 91.383229 72.194747 23.629728
40 91.383229 76.170494 21.42927
41 91.383229 77.55492 18.248555
42 91.383229 78.163076 18.687254
43 91.383229 78.452441 15.905349
44 91.383229 81.923448 14.444944
45 91.383229 79.768065 17.718943
46 91.383229 80.899349 14.33817
47 91.383229 81.298111 13.464077
48 91.383229 81.268163 11.895397
49 91.383229 82.679611 12.718867
50 91.383229 82.408911 11.059501
