gen best mean std
0 30.375982 -0.70737 9.633505
1 84.14034 8.396419 19.019133
2 86.212306 16.591062 23.149688
3 86.700067 19.184129 25.681111
4 88.758994 28.269436 33.581706
5 88.758994 34.156233 34.120294
6 88.758994 34.079992 34.315772
7 88.758994 28.963257 32.167507
8 88.758994 43.190562 36.112346
9 88.758994 39.696346 34.521025
10 88.758994 39.760096 37.113762
11 88.758994 30.453399 34.516847
12 90.550401 39.185942 36.308323
13 90.550401 38.237978 35.106569
14 90.550401 38.317174 38.232213
15 90.550401 32.583434 37.318271
16 90.550401 32.968163 38.55719
17 90.550401 29.951547 39.760785
18 90.550401 42.462129 42.52157
19 90.610401 36.30188 40.983829
20 90.730401 35.574029 41.394626
21 90.910401 31.745594 41.736327
22 90.910401 40.001274 43.657783
23 90.910401 44.744094 41.708994
24 90.910401 43.192384 42.840714
25 90.910401 40.996921 42.785616
26 90.910401 45.32454 43.782259
27 90.910401 48.623266 43.701326
28 90.910401 45.051641 45.147746
29 90.910401 48.032547 43.07384
30 90.910401 47.884456 43.275193
31 90.910401 51.310576 40.977858
32 90.910401 50.740868 41.750682
33 90.910401 50.40435 42.125829
34 90.910401 58.611971 40.503212
35 90.910401 50.373752 41.005563
36 90.910401 56.860912 39.95019
37 90.910401 67.331021 35.663893
38 90.910401 60.776465 37.746452
39 90.910401 64.834668 36.711117
40 90.910401 63.783485 38.9011
41 90.910401 65.690214 38.107349
42 90.910401 63.580791 36.642361
43 90.910401 72.267841 30.411779
44 90.910401 70.229154 32.494091
45 90.910401 71.049973 31.723784
46 90.910401 70.938388 31.049435
47 90.910401 72.877473 30.119642
48 90.910401 74.505867 27.557346
49 90.910401 77.787378 25.145424
50 90.850401 72.068832 27.624356
