gen best mean std
0 87.259358 4.047969 24.034784
1 90.854823 81.408185 20.991362
2 90.866611 88.120189 1.129601
3 90.926611 86.860148 9.365789
4 90.926611 87.742179 4.247547
5 90.926611 87.243569 5.2698
6 90.926611 85.944764 11.568821
7 90.926611 85.393231 10.164607
8 90.926611 84.627442 11.130281
9 90.926611 80.006788 19.238694
10 90.926611 79.935486 17.152978
11 90.926611 81.352679 15.217887
12 90.926611 82.279406 13.96232
13 90.926611 78.66881 18.250038
14 90.926611 82.222198 15.277759
15 90.926611 81.500808 16.747367
16 90.926611 79.870236 16.34154
17 90.926611 78.148344 17.027371
18 90.926611 81.964648 15.961928
19 90.926611 85.741196 8.905005
20 90.926611 83.620476 12.431546
21 90.926611 84.040647 15.61163
22 90.926611 84.626568 13.754016
23 91.000414 84.383139 14.433794
24 90.926611 86.597913 7.679441
25 90.926611 83.229249 16.250998
26 90.926611 86.448653 8.359537
27 90.926611 88.186885 2.283508
28 90.926611 85.979834 10.855493
29 90.926611 87.957049 2.324459
30 90.926611 86.619346 10.012211
31 90.926611 87.478639 5.368306
32 90.926611 86.610265 9.465604
33 90.926611 88.200626 2.321344
34 90.926611 87.829165 2.310929
35 90.926611 87.05873 5.28621
36 90.926611 86.352073 8.688643
37 90.926611 86.634126 8.693894
38 90.926611 86.750942 9.518784
39 90.926611 86.786883 8.648205
40 90.926611 86.271843 9.424989
41 90.926611 85.862442 11.022666
42 90.926611 86.707344 7.244775
43 90.926611 87.894219 2.182285
44 90.926611 86.132821 10.231409
45 90.926611 87.201682 5.304985
46 90.926611 86.366251 10.656709
47 90.926611 85.921213 12.661141
48 90.940414 86.574567 9.490319
49 90.926611 86.012608 12.626447
50 90.926611 87.994963 2.202167
