gen best mean std
0 87.519917 -0.336214 13.056502
1 89.496954 7.020132 20.975006
2 89.496954 9.368716 25.875229
3 89.496954 9.837852 27.583805
4 89.496954 8.943791 27.295815
5 89.496954 16.582798 34.12094
6 89.496954 15.982302 33.956666
7 89.496954 13.102374 31.835414
8 89.496954 18.776566 35.308572
9 90.098093 15.932224 37.055278
10 90.098093 14.403258 34.116286
11 90.098093 19.47785 38.494435
12 90.098093 21.97542 37.802245
13 90.098093 16.401234 35.611938
14 90.098093 23.020293 39.057699
15 90.098093 27.605738 41.582879
16 90.098093 23.795542 40.631071
17 90.098093 24.931925 40.122943
18 90.098093 30.623676 42.183644
19 90.098093 38.8979 43.372622
20 90.098093 31.911431 41.828299
21 90.098093 26.164555 39.635523
22 90.098093 35.561324 42.587376
23 90.098093 34.850907 42.056444
24 90.098093 37.955911 42.390036
25 90.098093 42.213421 42.444847
26 90.098093 40.170845 43.220094
27 90.098093 39.201802 40.757791
28 90.098093 36.310538 42.036337
29 90.098093 45.759822 41.775565
30 90.098093 35.317097 37.792773
31 90.098093 40.357544 42.078996
32 90.098093 44.711554 41.775771
33 90.098093 46.486298 41.692146
34 90.098093 45.288826 38.047447
35 90.098093 44.426417 41.738111
36 90.098093 48.695362 38.799795
37 90.098093 49.890239 38.268421
38 90.098093 52.468812 37.39835
39 90.098093 51.007681 37.884269
40 90.098093 52.904592 38.542799
41 90.098093 48.812358 36.707869
42 90.098093 58.378815 33.482759
43 90.098093 54.858155 37.028723
44 90.098093 54.511197 33.935045
45 90.098093 52.318793 33.835322
46 90.098093 54.201722 33.797018
47 90.098093 58.557448 31.874922
48 90.098093 56.9161 31.606897
49 90.098093 61.626172 28.865198
50 90.098093 61.380721 30.232803
