gen best mean std
0 75.194865 1.298865 14.824492
1 75.194865 1.9042 15.491003
2 75.194865 4.620603 19.989902
3 75.216175 8.35825 23.931902
4 75.216175 8.336664 26.195773
5 75.216175 13.756371 28.778329
6 75.216175 12.592176 30.909066
7 75.216175 14.533868 30.128865
8 75.216175 16.554036 31.543692
9 75.216175 19.593517 32.161569
10 75.216175 13.617426 29.536811
11 87.55004 18.612702 32.747167
12 87.55004 26.270883 36.843162
13 87.55004 26.450973 37.814643
14 87.55004 29.092547 40.067909
15 87.55004 27.917567 37.514002
16 87.55004 36.173497 41.378541
17 87.55004 32.049218 40.587063
18 87.55004 31.722075 40.687945
19 87.55004 29.907036 39.818075
20 87.55004 40.832034 42.435151
21 87.55004 32.927949 40.805051
22 87.55004 38.503424 39.478009
23 87.55004 42.812789 42.032982
24 87.55004 37.964916 41.461063
25 87.55004 43.75251 41.446448
26 87.55004 45.072573 38.778281
27 87.55004 41.856048 41.231213
28 87.55004 42.217911 38.903781
29 87.55004 49.666331 39.498505
30 87.55004 44.891229 39.459837
31 87.55004 50.466543 39.086653
32 87.55004 51.71809 39.339408
33 87.55004 56.593695 37.534115
34 87.55004 55.90537 36.434571
35 87.55004 55.663603 36.705861
36 87.55004 53.454881 37.187131
37 87.55004 51.783172 36.05837
38 87.55004 59.734564 34.474237
39 87.55004 63.571315 32.732173
40 87.55004 54.678652 35.230385
41 87.55004 61.643102 33.289697
42 87.55004 59.319477 32.611851
43 87.55004 56.624064 33.211158
44 87.55004 69.443251 25.765508
45 87.55004 58.905473 30.728813
46 87.55004 64.527389 28.226723
47 87.55004 66.516771 27.953148
48 87.55004 62.023251 27.065495
49 87.55004 65.641309 24.367802
50 87.55004 66.551236 22.895311
