gen best mean std
0 28.3753 -3.558317 7.521046
1 35.425201 6.984373 15.99715
2 35.425201 7.330656 16.962932
3 46.683105 9.724392 18.504539
4 49.923499 11.977034 18.617286
5 49.923499 9.593574 21.15461
6 49.923499 7.56822 20.373589
7 49.923499 9.880317 20.91056
8 49.923499 12.564975 22.511352
9 49.923499 10.730766 21.576604
10 49.923499 8.033136 19.63429
11 49.923499 17.010053 24.306512
12 50.06749 16.902493 24.875693
13 50.06749 12.909297 23.723984
14 50.06749 14.605719 22.830097
15 52.296486 20.277321 25.046547
16 52.296486 16.463982 23.832356
17 52.296486 17.193532 24.341941
18 52.296486 17.214766 23.715853
19 52.938426 16.723622 24.525682
20 52.938426 19.848179 26.201172
21 52.938426 15.132043 23.12284
22 52.938426 17.972792 24.400671
23 52.938426 19.061787 25.053331
24 52.938426 22.452271 23.800345
25 52.938426 25.37275 24.132195
26 52.938426 22.385488 24.89584
27 52.938426 24.062941 23.813647
28 52.938426 23.492103 22.890839
29 52.938426 26.676342 24.200672
30 52.938426 22.94286 23.614857
31 52.938426 23.48399 22.157214
32 52.938426 23.099888 21.898408
33 52.938426 26.008278 23.573044
34 52.938426 26.217471 24.097183
35 52.938426 24.932113 22.381725
36 52.938426 20.784853 21.276431
37 53.019702 23.854442 20.606286
38 53.154309 23.931483 21.832232
39 53.154309 24.270423 22.021493
40 53.154309 22.45267 23.041745
41 53.154309 25.282142 19.386772
42 53.154309 25.903908 19.366844
43 53.154309 27.639276 19.867741
44 53.154309 23.600861 21.641515
45 53.154309 29.935776 19.55419
46 53.154309 32.254148 19.857647
47 64.054162 29.770988 18.782099
48 64.054162 26.372926 19.686522
49 64.074622 24.34239 21.061958
50 64.074622 30.557915 21.898737
