gen best mean std
0 89.358736 5.844451 23.237246
1 89.491733 19.691739 27.395543
2 86.770119 28.918766 27.261482
3 87.067043 30.780543 30.182338
4 88.408354 36.014031 31.202479
5 88.163414 44.726007 27.64798
6 88.163414 41.461298 30.209094
7 91.703414 46.606417 30.418307
8 91.703414 52.404437 28.801797
9 90.254024 47.466761 27.619042
10 90.435203 47.920526 30.61201
11 91.339465 49.331877 32.734837
12 91.339465 49.221619 32.150525
13 91.689362 44.441741 32.703437
14 92.072892 50.189011 31.978953
15 92.072892 56.124297 31.783757
16 92.072892 61.178765 30.901799
17 92.072892 60.142239 31.260746
18 92.072892 66.808849 26.966831
19 92.132892 65.559528 28.868803
20 92.132892 71.735381 25.21816
21 92.132892 72.506784 23.804321
22 92.132892 72.509226 21.900525
23 92.183414 73.253047 24.371532
24 92.183414 75.312208 19.791513
25 92.183414 74.919618 20.519004
26 92.183414 74.703412 20.572278
27 92.183414 74.254986 20.965685
28 92.183414 77.35574 22.189977
29 92.183414 76.613294 23.164848
30 92.183414 76.276135 21.055353
31 92.183414 80.595165 17.813535
32 92.183414 80.762783 19.179517
33 92.183414 78.404564 20.650797
34 92.183414 79.45297 18.863303
35 92.183414 79.311621 19.956141
36 92.183414 78.795396 20.061185
37 92.183414 80.859267 16.779858
38 92.183414 80.332647 19.146326
39 92.183414 79.610985 20.865011
40 92.183414 82.321029 15.31103
41 92.183414 77.955945 19.260978
42 92.183414 81.808717 18.017006
43 92.183414 82.026761 18.827974
44 92.183414 80.205062 20.566072
45 92.183414 85.139631 11.662299
46 92.183414 83.858171 12.814628
47 92.183414 83.564747 13.970013
48 92.183414 82.433055 14.370547
49 92.183414 83.761965 11.333056
50 92.183414 84.40133 11.095675
