gen best mean std
0 42.351002 -3.386881 8.771945
1 49.350455 5.575119 16.31502
2 63.387031 13.324355 17.370083
3 56.557824 10.80586 17.612231
4 56.591639 13.408966 16.327085
5 64.126462 16.451764 18.008641
6 83.908196 16.767181 18.793906
7 83.908196 17.792886 17.925942
8 83.908196 20.044748 20.08945
9 83.908196 16.68048 19.21325
10 63.972252 17.405408 20.063706
11 71.224929 21.730191 19.911776
12 71.224929 22.036072 21.877924
13 71.224929 25.625107 20.672073
14 71.224929 25.910318 20.674198
15 71.224929 22.736188 20.266332
16 71.224929 26.308831 20.268815
17 71.102324 27.90321 20.599715
18 71.102324 29.659226 21.356193
19 63.713442 28.093252 19.566701
20 78.172272 25.574807 18.387062
21 78.172272 30.527601 19.629013
22 63.760448 33.575911 18.943207
23 71.122042 34.772775 18.417512
24 70.523827 28.401099 19.072984
25 71.081468 29.990218 19.961666
26 71.081468 31.573504 19.719341
27 71.081468 30.610858 18.612851
28 63.775816 28.295258 19.917512
29 63.799402 30.423027 16.927954
30 63.67397 27.973964 17.88373
31 63.67397 27.931445 21.134002
32 71.17052 29.996858 19.331053
33 71.17052 32.019978 19.268225
34 70.801716 28.882559 18.873486
35 77.954203 28.439282 18.627483
36 63.67397 26.989721 17.136009
37 78.14166 28.976992 19.351093
38 56.667755 26.931406 18.302152
39 67.402918 28.904362 19.125114
40 87.213915 30.155973 20.780301
41 63.433461 30.505555 16.938101
42 63.700483 25.651509 17.088864
43 71.14784 26.670397 17.794933
44 71.023136 28.039978 16.290612
45 64.014098 28.954732 18.168318
46 70.858213 30.105921 18.378563
47 77.89537 26.973944 15.792622
48 70.163306 30.339872 17.042933
49 67.626719 29.734578 17.693395
50 70.792976 30.488548 18.060912
