gen best mean std
0 32.89353 -4.090816 6.912884
1 43.363315 0.113776 12.330246
2 44.712328 3.909604 14.90848
3 57.775523 3.678795 14.281179
4 57.775523 6.409353 15.545533
5 57.124359 8.74045 16.487544
6 56.44276 9.563935 18.075149
7 63.672962 10.787201 17.443717
8 63.672962 12.04966 17.875174
9 49.546221 14.248224 15.883028
10 55.865972 12.265632 16.535295
11 55.865972 13.720881 18.27606
12 56.793239 15.551856 17.959206
13 56.48784 17.313653 18.48212
14 63.627389 19.004075 16.603549
15 63.627389 18.693384 18.885285
16 63.627389 18.662652 18.32701
17 63.627389 17.276423 19.944881
18 63.627389 20.561391 20.943387
19 63.627389 23.148092 19.947108
20 67.226939 24.536956 22.16392
21 67.315981 23.070407 21.001498
22 67.315981 21.649298 19.992882
23 70.422599 24.685884 21.319652
24 63.692173 23.480042 20.746856
25 70.944609 26.194234 20.493971
26 85.391333 28.916137 19.183178
27 70.813129 26.646117 19.412919
28 70.936887 27.663044 18.95095
29 70.770918 29.747052 17.859741
30 70.770918 30.483974 20.506036
31 70.770918 30.287625 19.687843
32 70.770918 28.537429 20.713011
33 70.934205 28.633379 21.099913
34 71.092641 29.389333 17.894587
35 71.096292 29.844413 20.987575
36 77.398359 34.121552 19.563315
37 77.983088 33.822571 19.61026
38 78.019672 34.012719 20.864756
39 77.45695 36.141573 18.020403
40 77.942197 35.579921 20.06956
41 77.942197 36.251497 18.537919
42 77.942197 32.970498 18.750968
43 70.828515 32.646462 17.045132
44 78.204829 31.330067 16.610252
45 70.814254 32.683423 16.772767
46 70.80511 30.470739 17.772742
47 63.923658 33.857151 17.065738
48 77.748767 36.687027 19.245125
49 73.745226 33.922495 18.885636
50 70.958495 33.406296 16.628623
