gen best mean std
0 28.386616 -3.057489 8.307337
1 40.660471 0.842843 12.699554
2 40.660471 4.974493 17.988809
3 40.660471 8.430921 19.165315
4 40.660471 8.620694 18.769291
5 56.856011 13.091453 21.491038
6 56.856011 9.910257 21.381191
7 56.856011 10.875075 24.792619
8 56.856011 12.118838 25.512996
9 56.936461 17.546516 27.214477
10 56.936461 13.730423 26.021354
11 56.936461 13.577136 26.23666
12 56.936461 18.543649 27.466156
13 56.936461 18.213185 27.400849
14 56.936461 17.517175 25.574196
15 56.956678 17.976142 27.373124
16 56.956678 16.378458 25.557264
17 56.956678 15.752906 24.83047
18 56.956678 13.930532 26.74387
19 56.956678 15.794254 26.366708
20 56.956678 18.133719 25.218352
21 56.956678 23.362901 27.082914
22 56.956678 21.582866 26.986973
23 56.956678 23.391764 27.130002
24 56.956678 24.658437 27.554127
25 56.956678 23.676452 26.722601
26 56.963679 26.858714 26.834143
27 56.963679 25.210083 27.32973
28 56.963679 25.467526 26.367268
29 56.963679 23.430733 27.875372
30 56.963679 26.213962 25.945584
31 56.963679 29.449798 26.521524
32 56.963679 28.140805 25.362556
33 56.963679 21.932152 25.488035
34 56.963679 24.274111 26.587198
35 56.963679 31.028694 25.537846
36 56.986412 26.350888 25.259587
37 56.986412 31.513912 25.443544
38 56.986412 26.703554 24.070747
39 56.986412 34.030977 24.124458
40 56.986412 31.362001 24.060016
41 56.986412 32.984585 21.188122
42 56.986412 31.390661 21.516962
43 56.986412 28.984997 24.730721
44 57.010624 41.392828 21.183473
45 57.010624 34.998387 21.91222
46 57.010624 32.309611 22.570873
47 57.010624 35.581994 22.491858
48 57.010624 35.461781 21.736914
49 57.010624 35.160309 20.761106
50 57.010624 36.603447 19.652322
