gen best mean std
0 29.225776 -3.636372 5.154356
1 38.373282 19.064828 15.431955
2 38.373282 21.086757 17.221198
3 38.373282 22.697084 18.248398
4 38.373282 23.728973 17.727031
5 39.701683 22.51389 18.119584
6 39.701683 20.712608 18.673288
7 48.401578 21.215643 19.712674
8 57.511062 32.247326 18.256258
9 57.540414 35.811883 21.157507
10 57.540414 36.063337 23.755943
11 57.540414 37.686364 22.671905
12 57.540414 35.885186 24.121975
13 57.540414 43.021882 19.463192
14 57.540414 36.776016 23.829386
15 57.540414 39.010955 22.908109
16 57.540414 42.631142 20.748917
17 57.540414 35.634372 22.48616
18 57.540414 36.554016 22.885928
19 57.540414 43.285592 19.101936
20 57.540414 39.537503 21.711019
21 57.540414 37.708311 22.250871
22 57.540414 36.204443 21.30545
23 57.540414 40.312554 22.343381
24 57.540414 36.699185 24.17681
25 57.540414 38.599385 22.331914
26 57.540414 35.301942 22.241268
27 57.540414 39.201879 22.437008
28 57.540414 38.556734 20.978286
29 57.540414 35.657785 24.39808
30 57.540414 36.470213 21.911175
31 57.540414 39.693308 21.582651
32 57.540414 40.692605 22.249217
33 57.540414 36.272835 22.313218
34 57.540414 41.69658 23.001827
35 57.540414 34.630838 23.96129
36 57.540414 39.740771 21.911092
37 57.540414 32.620824 25.316139
38 57.540414 34.226895 24.855426
39 57.540414 40.677262 23.028832
40 74.482329 39.214455 22.785066
41 74.482329 40.62847 25.458786
42 74.482329 44.513745 32.202838
43 74.482329 42.323274 31.519942
44 74.482329 45.428111 30.786392
45 74.482329 43.013775 33.542744
46 74.482329 48.33185 32.033008
47 74.482329 45.948839 31.459531
48 74.482329 45.569576 32.029154
49 74.482329 46.736364 31.513666
50 74.482329 41.957936 32.450082
