gen best mean std
0 21.68188 -3.172519 7.340499
1 47.957367 4.824097 13.880325
2 47.986285 3.143167 14.994129
3 48.041575 7.289744 20.619663
4 56.974134 10.636674 22.245684
5 56.974134 9.970611 22.801571
6 56.974134 14.397661 25.164066
7 56.974134 11.842831 24.375821
8 56.974134 17.77118 26.594789
9 65.855814 12.126709 25.840456
10 65.855814 16.565117 26.9629
11 65.855814 23.403489 30.496657
12 73.939524 17.336015 28.052943
13 83.60034 16.957181 28.27789
14 83.967552 22.165724 33.761002
15 83.967552 22.849271 34.035529
16 83.967552 29.653542 36.522387
17 83.967552 33.197371 38.83207
18 83.967552 35.033017 37.376845
19 83.967552 32.635537 37.862575
20 83.967552 25.471277 38.050393
21 83.967552 27.65016 33.545281
22 83.967552 28.463395 33.323691
23 83.967552 32.499562 38.865677
24 83.967552 34.341799 36.223295
25 83.967552 39.701291 37.432405
26 83.967552 36.917644 34.939269
27 83.967552 30.441906 34.331488
28 83.967552 36.335949 36.365385
29 83.967552 28.062285 35.983822
30 83.967552 40.171466 37.7742
31 83.967552 37.832537 35.035959
32 83.967552 33.319878 36.068504
33 83.967552 41.805918 37.062609
34 83.967552 38.338756 36.411777
35 83.967552 35.606032 34.464999
36 83.967552 34.563954 33.800609
37 83.967552 39.894865 35.62135
38 83.967552 35.155549 35.028478
39 83.967552 37.029651 33.507286
40 83.967552 37.111192 32.432562
41 83.967552 34.832229 31.647938
42 83.967552 42.55367 31.313148
43 83.967552 40.127123 33.653271
44 83.967552 42.900975 31.295366
45 83.967552 33.994103 30.592228
46 83.967552 43.929476 34.464856
47 83.967552 40.841133 31.019282
48 83.967552 42.538813 31.2757
49 83.967552 40.007503 31.483192
50 83.967552 40.794372 28.410583
