gen best mean std
0 92.142264 5.979601 26.811619
1 92.142264 65.06509 36.973164
2 92.142264 90.742163 9.505457
3 92.142264 89.72711 13.284217
4 92.142264 90.636844 9.956487
5 92.142264 92.073157 0.114618
6 92.142264 92.04126 0.528853
7 92.142264 91.105449 9.699137
8 92.142264 89.484979 14.682324
9 92.142264 92.074054 0.109597
10 92.142264 90.285219 12.515982
11 92.142264 91.132416 8.837788
12 92.142264 92.048163 0.559208
13 92.142264 91.185215 8.798532
14 92.142264 90.03211 11.698755
15 92.142264 90.293026 12.393132
16 92.142264 90.380336 11.250576
17 92.142264 90.978659 7.537364
18 92.142264 90.39035 11.798102
19 92.142264 89.457066 14.734772
20 92.142264 91.247734 7.94298
21 92.142264 89.598755 13.915872
22 92.142264 92.079244 0.13545
23 92.142264 88.646414 16.650551
24 92.142264 91.11088 8.80521
25 92.142264 92.070834 0.113556
26 92.142264 90.648177 10.317403
27 92.779688 91.327577 7.0892
28 92.142264 91.256015 7.942961
29 92.142264 91.233105 7.959533
30 92.142264 92.010365 0.601579
31 92.142264 89.794129 12.727326
32 92.142264 90.540387 10.054575
33 92.142264 87.251419 19.17838
34 92.142264 91.359705 7.067345
35 92.142264 89.530137 14.140662
36 92.142264 92.017276 0.503364
37 92.142264 90.508093 10.586733
38 92.659688 89.377427 14.696074
39 92.659688 81.018933 26.636561
40 92.659688 71.116234 33.277693
41 92.479688 70.655222 33.693051
42 92.539688 63.436286 37.24226
43 92.539688 49.919306 37.9002
44 92.539688 31.683277 31.611153
45 92.539688 43.048935 37.165787
46 92.539688 33.05739 32.6655
47 92.539688 43.759611 36.655857
48 92.539688 33.59102 32.320376
49 92.539688 47.356611 37.583943
50 92.539688 37.391405 35.503815
