gen best mean std
0 87.624051 3.453294 19.573565
1 75.397881 18.059572 24.946039
2 84.168118 33.142413 26.603099
3 87.224051 46.074902 25.722951
4 88.771054 42.204194 27.721199
5 88.771054 48.636583 25.245711
6 88.771054 46.14839 24.111039
7 88.971054 53.137499 25.774162
8 89.133532 50.660247 27.158969
9 88.933532 52.389367 27.62643
10 88.933532 57.535708 24.640388
11 88.933532 51.549851 24.703311
12 89.133532 56.642329 25.776006
13 89.133532 51.983726 26.960304
14 89.133532 55.083671 27.361148
15 89.133532 56.94178 28.428103
16 89.133532 57.827326 26.044209
17 89.133532 59.038721 26.920059
18 89.133532 60.237734 24.994264
19 89.133532 65.465846 26.336804
20 89.133532 64.404248 25.734107
21 89.133532 64.446822 25.888054
22 89.133532 60.984529 27.702592
23 89.133532 58.850338 28.613904
24 89.171054 60.839569 28.841347
25 89.171054 67.712224 25.973785
26 89.371054 63.53402 27.856646
27 89.371054 61.453034 28.75522
28 89.371054 65.503116 30.054288
29 89.371054 70.252822 26.096095
30 89.371054 67.508373 27.580631
31 89.371054 66.367661 29.708348
32 89.371054 69.920256 25.780653
33 89.371054 68.371738 27.286864
34 89.371054 62.191656 30.764547
35 89.371054 72.042917 25.001216
36 90.571054 65.408496 26.313688
37 90.571054 66.879395 25.10985
38 90.571054 63.491084 27.638831
39 90.571054 68.154061 24.119847
40 90.571054 66.485508 26.375593
41 90.571054 70.915201 24.105179
42 90.571054 74.194719 21.820068
43 90.571054 72.316581 21.748597
44 90.571054 71.584104 23.125594
45 90.571054 77.320693 19.160227
46 90.571054 75.249084 19.525007
47 90.571054 76.465313 17.877224
48 90.571054 71.843409 20.416088
49 90.571054 78.140296 16.552438
50 90.571054 75.555368 16.807318
