gen best mean std
0 74.652611 2.289235 17.388695
1 83.967552 15.852473 24.337762
2 85.475317 27.458067 28.004368
3 84.767552 31.160213 24.420805
4 86.409685 34.990981 27.250425
5 89.911062 33.079922 27.781403
6 89.911062 36.232333 25.691535
7 89.911062 44.696099 29.280893
8 89.933532 44.931978 31.762471
9 89.911062 41.668689 31.399164
10 89.911062 44.515508 29.84127
11 89.911062 43.519803 28.517327
12 89.911062 46.465538 31.248918
13 89.911062 46.859874 34.039676
14 89.911062 41.662923 34.470064
15 89.911062 42.432225 34.045296
16 89.911062 40.793502 37.7147
17 89.911062 40.896375 40.658564
18 89.911062 46.293109 36.966279
19 89.911062 42.175486 37.78591
20 89.911062 43.701198 37.08895
21 89.911062 44.971639 40.665265
22 89.911062 46.590427 38.852415
23 89.911062 41.638226 41.64012
24 89.911062 48.155787 37.6595
25 89.911062 50.126358 38.842478
26 89.911062 45.033544 39.315539
27 89.911062 50.639293 38.704955
28 89.911062 52.36607 38.182883
29 89.911062 53.327922 37.770563
30 89.911062 55.901034 34.640447
31 89.911062 56.14759 37.425655
32 89.911062 55.227559 38.707124
33 89.911062 54.898177 37.133221
34 89.911062 63.714192 32.286229
35 89.911062 63.91359 34.145839
36 89.911062 62.174968 35.154181
37 89.911062 62.196309 34.783472
38 89.911062 72.172352 27.350077
39 89.911062 61.832806 34.519837
40 89.911062 65.90287 32.164386
41 89.911062 70.603839 27.865442
42 89.911062 66.345711 28.116765
43 89.911062 70.997063 25.812424
44 89.911062 69.669171 26.725226
45 89.911062 74.95798 20.623392
46 89.911062 79.017499 15.954347
47 89.911062 79.282826 14.513915
48 89.911062 73.995138 19.968686
49 89.911062 74.757002 21.422304
50 89.911062 75.527923 11.656414
