gen best mean std
0 41.908856 -3.117187 7.655388
1 49.829578 1.875152 13.419929
2 49.829578 3.694222 16.588949
3 63.166061 5.247607 17.674255
4 63.166061 6.211008 20.634491
5 63.246189 8.359398 24.076705
6 66.722404 10.368486 25.691534
7 66.722404 3.934161 22.201947
8 77.402922 8.481249 26.752753
9 77.68463 12.840989 32.516217
10 77.68463 13.442822 29.681607
11 77.68463 14.326548 31.944196
12 77.942372 19.271867 36.148614
13 77.942372 19.6503 35.264227
14 77.942372 17.777995 34.177761
15 77.942372 19.927223 34.398147
16 77.942372 23.629371 36.993425
17 77.942372 16.865167 33.454588
18 77.942372 21.56224 35.823575
19 77.942372 22.786592 36.936604
20 77.942372 24.019136 36.756201
21 77.942372 23.67469 34.965151
22 77.942372 28.817213 37.047782
23 77.942372 32.505105 36.94612
24 77.942372 31.631396 37.003766
25 77.942372 31.363687 36.831455
26 77.942372 34.476616 36.692861
27 77.942372 36.180969 35.890963
28 78.055808 41.410608 34.914243
29 78.055808 35.534421 37.113844
30 78.220659 41.681663 35.666032
31 78.220659 42.753226 35.743561
32 78.220659 36.894805 34.299842
33 78.220659 43.941699 34.18786
34 78.061001 41.579414 33.233763
35 78.061001 44.967728 32.662395
36 78.061001 46.330894 33.214071
37 78.061001 46.605075 31.792418
38 78.061001 41.675163 30.969562
39 78.122019 49.84263 29.957142
40 78.061001 50.507232 28.10797
41 78.220659 51.114929 26.789643
42 78.220659 51.148981 26.545881
43 78.220659 50.672418 27.314592
44 78.061001 51.005085 23.768093
45 78.061001 49.616833 25.539458
46 78.061001 56.03007 21.752625
47 78.220659 56.053158 19.068057
48 77.925137 61.233072 16.581623
49 77.794146 58.296633 14.005807
50 78.220659 58.136442 13.37387
