gen best mean std
0 48.801483 -2.41144 10.648693
1 63.550832 2.154641 15.768351
2 77.575049 6.123887 21.194404
3 77.526195 8.226934 21.419844
4 78.053782 10.368628 22.458216
5 78.053782 14.997944 22.509125
6 74.711599 13.568522 22.310416
7 67.738751 17.822068 22.890745
8 86.918631 25.747893 23.895382
9 86.918631 24.627151 27.4098
10 86.918631 22.998256 25.538651
11 86.918631 28.216533 25.135874
12 64.028346 25.466478 22.898813
13 78.505867 22.967047 22.858415
14 78.505867 25.949004 22.993895
15 78.505867 24.928059 23.32915
16 78.505867 21.717213 23.394129
17 78.505867 22.458831 25.302231
18 86.731452 28.286689 23.120993
19 86.731452 24.162714 25.116876
20 78.491525 21.674977 23.890427
21 85.750308 25.618844 23.310827
22 86.697413 26.856605 24.370284
23 85.958657 25.486505 24.26109
24 86.70071 24.025135 25.560886
25 86.70071 30.730269 24.32839
26 86.70071 31.567225 25.589797
27 86.732982 30.534308 25.368431
28 86.732982 27.33804 27.689792
29 86.732982 35.591322 25.518233
30 86.732982 37.242352 24.127303
31 86.732982 34.928945 24.958427
32 78.11042 37.968823 20.248689
33 85.251626 37.579346 20.31798
34 85.823932 39.772107 21.020247
35 85.823932 32.916763 22.326173
36 78.308647 34.20792 21.954655
37 85.049347 35.678751 21.157996
38 85.049347 34.487038 21.392148
39 85.294375 33.778542 21.154895
40 87.849496 33.055526 23.459357
41 78.304458 39.661826 19.25071
42 78.304458 38.326057 21.182128
43 86.439916 37.255128 20.197991
44 78.321096 29.660173 22.951331
45 85.824944 35.80221 20.083335
46 85.423474 37.882403 21.35025
47 85.906242 34.971356 20.74482
48 77.020893 33.139915 19.987488
49 88.128703 32.415979 24.02569
50 86.177473 35.298266 21.40689
