gen best mean std
0 88.339688 3.277552 21.774223
1 88.101521 22.272767 35.183589
2 90.832977 32.419054 41.105656
3 91.962264 53.622642 41.028796
4 91.962264 46.898431 41.5549
5 91.549519 53.93223 39.539068
6 91.539467 49.880654 39.700389
7 91.539467 53.929065 38.397878
8 92.389641 59.526639 37.861528
9 92.389641 62.025238 35.940387
10 92.389641 61.690151 36.10302
11 92.389641 61.806519 36.988086
12 92.389641 63.507777 37.138548
13 92.389641 62.379771 37.408136
14 92.426285 65.352325 36.241734
15 92.426285 63.729779 37.352563
16 92.426285 67.221686 35.53604
17 92.449641 59.856325 37.785679
18 92.449641 49.234063 40.224274
19 93.0099 60.437581 37.756571
20 92.449641 56.849138 39.445148
21 92.449641 69.551508 33.66689
22 92.650924 68.160464 34.744748
23 92.710924 66.866485 35.831142
24 92.710924 76.007601 30.267275
25 92.710924 78.626203 26.691627
26 92.710924 73.983116 30.358899
27 92.710924 67.203088 35.032513
28 92.710924 61.327211 35.643745
29 92.710924 69.400461 32.358114
30 92.710924 65.650512 29.198379
31 92.710924 71.07671 32.16785
32 92.830924 62.975998 34.188281
33 92.830924 65.323609 32.353402
34 92.830924 67.515585 31.076963
35 92.830924 67.563342 30.488394
36 92.830924 67.391961 31.361332
37 92.830924 60.1974 36.055855
38 92.830924 70.538946 31.716401
39 92.830924 75.700666 27.054548
40 92.830924 70.216799 34.891601
41 92.830924 75.118624 29.254156
42 92.830924 71.272497 32.883687
43 92.830924 81.93231 23.836657
44 92.830924 78.161638 29.189597
45 92.830924 85.147195 21.678421
46 92.830924 84.795983 22.086545
47 92.830924 79.90981 27.002425
48 92.830924 84.753148 20.229588
49 92.830924 88.711798 11.410852
50 92.830924 91.41695 1.105986
