gen best mean std
0 66.203942 0.10057 14.681447
1 66.203942 18.231635 24.571036
2 66.536168 15.0171 24.406832
3 75.001063 11.050266 23.868756
4 74.917781 12.604605 24.064643
5 74.917781 12.349055 25.102235
6 74.981407 17.405597 30.115588
7 86.815744 19.785079 30.699553
8 86.335744 20.336252 32.953876
9 86.959358 19.334255 35.661199
10 86.959358 22.411815 39.260095
11 86.959358 25.466472 38.313588
12 86.959358 29.998558 39.051278
13 89.486695 28.197488 39.513591
14 89.486695 25.183955 39.029906
15 90.556695 30.787686 41.506022
16 90.556695 31.692517 41.500065
17 90.556695 30.294933 40.369119
18 90.556695 36.631539 40.479327
19 90.556695 35.874395 43.339064
20 90.556695 40.277737 42.318872
21 90.556695 37.775291 40.449574
22 90.556695 38.410335 41.43291
23 90.556695 44.614217 41.207321
24 90.556695 43.378452 42.693958
25 90.556695 45.686665 42.692473
26 90.556695 34.726718 41.570797
27 90.556695 46.50383 40.384112
28 90.556695 56.530529 38.07957
29 90.556695 50.714637 39.718544
30 90.556695 52.330786 39.677619
31 90.556695 50.885931 40.307081
32 90.556695 40.254216 41.494275
33 90.556695 57.563738 37.279053
34 90.556695 54.495355 39.187026
35 90.556695 55.326898 37.322433
36 90.556695 54.049334 38.697386
37 90.556695 49.590078 36.200475
38 90.556695 60.591953 34.520735
39 90.556695 61.141059 36.638434
40 90.556695 59.238197 35.443062
41 90.556695 61.12998 33.628546
42 90.556695 61.586941 34.083233
43 90.556695 60.891598 32.468087
44 90.556695 68.3761 30.506953
45 90.556695 63.291299 31.386884
46 90.556695 66.590302 30.612057
47 90.556695 68.090615 29.4265
48 90.556695 69.420532 25.72231
49 90.556695 73.53427 22.054652
50 90.556695 71.514207 23.177555
