gen best mean std
0 75.200907 8.068396 24.906967
1 75.200907 50.956218 24.330238
2 86.882547 45.778083 26.613748
3 86.882547 46.734671 29.429048
4 86.882547 52.546591 26.903121
5 86.882547 49.716661 28.992191
6 86.882547 60.418839 28.111754
7 86.882547 65.782287 23.103151
8 86.882547 69.65015 19.160945
9 86.882547 68.929486 19.150998
10 86.882547 69.82772 20.970699
11 86.882547 70.181871 21.639632
12 86.882547 64.286726 20.441426
13 86.882547 68.759874 20.281668
14 86.882547 66.953492 20.407394
15 86.882547 71.349745 20.172564
16 86.882547 65.946265 21.398579
17 86.882547 66.344575 23.399159
18 86.882547 68.318044 19.571202
19 86.882547 67.339273 21.984688
20 86.882547 70.346349 19.824678
21 86.882547 67.695013 22.897561
22 86.882547 66.170613 22.08466
23 86.882547 64.315834 21.697642
24 86.882547 68.412232 24.195451
25 86.882547 66.758984 23.260621
26 86.882547 64.569446 22.008728
27 86.882547 64.461941 21.341109
28 86.882547 64.707943 21.543635
29 86.882547 64.51967 21.259352
30 86.882547 67.042382 22.501471
31 86.882547 68.976276 21.121608
32 86.882547 64.290718 23.244939
33 86.882547 63.049621 25.023667
34 87.482547 64.040312 23.368884
35 86.882547 62.418826 29.863875
36 86.882547 63.338387 29.2814
37 86.882547 63.034789 27.275261
38 86.882547 59.278078 23.817032
39 86.882547 66.069683 22.866765
40 86.882547 71.1372 19.118336
41 86.882547 66.040412 24.208038
42 87.624051 71.268464 22.931778
43 86.882547 66.667722 20.661154
44 86.882547 65.722381 21.615531
45 86.882547 68.601748 19.729602
46 86.882547 68.845428 20.444864
47 86.882547 70.137102 20.173798
48 86.882547 64.946244 23.700219
49 86.882547 70.00742 22.30295
50 86.882547 68.57021 21.05034
