gen best mean std
0 66.200907 3.358317 18.145604
1 66.200907 44.669854 17.437659
2 86.783229 44.390099 18.639004
3 86.783229 47.81102 18.715033
4 86.783229 51.192028 22.244633
5 86.783229 62.92048 20.02413
6 86.783229 62.635125 20.877308
7 86.783229 58.985775 21.764859
8 86.783229 60.986322 20.742816
9 86.783229 59.427555 18.065047
10 86.783229 61.211269 19.223266
11 86.783229 64.429306 19.932578
12 86.783229 58.862266 17.685651
13 86.783229 65.238224 19.349263
14 88.211736 61.947753 19.532467
15 88.211736 62.065105 20.572215
16 88.211736 59.723303 21.066263
17 88.211736 60.850514 20.517149
18 88.211736 60.865797 20.603441
19 88.211736 57.998755 23.104938
20 88.211736 61.086825 20.500308
21 88.211736 60.617051 24.22062
22 88.211736 59.972524 21.36196
23 88.211736 56.565998 22.915883
24 88.211736 66.110352 20.856161
25 88.211736 64.239678 19.796242
26 88.211736 66.020613 21.617165
27 88.211736 65.044192 22.4424
28 88.211736 64.467303 22.535961
29 88.211736 62.275995 21.316918
30 88.211736 62.50464 20.880726
31 88.211736 63.749433 20.657664
32 88.211736 65.834005 19.293592
33 88.211736 62.805522 21.860377
34 88.211736 64.444871 23.252035
35 88.211736 60.500219 22.427553
36 88.211736 58.659419 19.927974
37 88.211736 58.359852 24.104485
38 88.211736 61.367644 24.190724
39 88.211736 65.141346 21.693066
40 88.211736 58.90098 22.770319
41 88.211736 63.788526 19.256873
42 88.211736 61.924009 21.396501
43 88.211736 62.902245 22.180901
44 89.167552 65.544679 21.891483
45 88.211736 60.077641 24.552695
46 88.211736 62.701703 20.219191
47 88.211736 62.186408 22.566605
48 88.211736 64.952951 21.057349
49 88.211736 59.829353 22.371682
50 88.211736 64.156272 21.304093
