gen best mean std
0 90.919361 1.210902 19.328055
1 89.548265 23.454667 37.775587
2 89.943229 28.833559 36.352756
3 87.880426 48.721994 41.744718
4 88.15004 52.15795 41.556802
5 89.950924 54.838869 40.427016
6 89.898736 57.657889 39.036005
7 89.898736 59.795136 38.471163
8 88.8099 63.371908 36.762891
9 90.12704 71.544133 32.514377
10 91.602264 63.633476 37.105201
11 91.602264 57.251348 39.065129
12 91.602264 58.324442 38.248535
13 92.179688 54.822584 40.082208
14 92.356415 60.353344 37.758703
15 92.356415 64.625448 33.637259
16 92.356415 59.992426 38.173976
17 92.356415 52.745234 38.445929
18 92.356415 54.840283 40.224245
19 92.779688 57.503252 38.777267
20 92.779688 52.481243 39.384685
21 92.779688 56.596658 40.357677
22 92.779688 61.303105 36.455391
23 92.779688 63.040682 37.435568
24 92.779688 56.499614 40.063669
25 92.779688 50.567893 41.798177
26 92.779688 69.916649 35.139861
27 92.779688 70.292481 36.010726
28 92.779688 64.659606 39.23327
29 92.779688 74.210809 32.485647
30 92.779688 62.44145 38.035012
31 92.779688 76.246211 33.677299
32 92.779688 75.725031 32.999131
33 92.779688 75.24161 33.099746
34 92.779688 77.113352 31.824991
35 92.779688 77.280558 31.916704
36 92.779688 80.582098 28.168482
37 92.779688 82.406663 25.709745
38 92.779688 79.179284 30.092969
39 92.779688 86.132598 20.267126
40 92.779688 85.963653 20.900951
41 92.779688 83.543527 25.718506
42 92.779688 86.066354 21.512526
43 92.779688 87.401439 19.842355
44 92.779688 88.688184 15.056729
45 92.779688 89.799692 12.56292
46 92.779688 90.41726 10.279402
47 92.779688 88.916755 15.431741
48 92.779688 91.078531 9.737211
49 92.779688 92.022068 0.753376
50 92.779688 92.043363 0.477445
