gen best mean std
0 66.405289 3.94538 17.867782
1 83.967552 18.711855 25.050521
2 75.200907 30.174157 26.450953
3 86.89289 30.66708 27.421541
4 86.533573 36.241301 26.14898
5 86.533573 39.188602 28.251531
6 87.624051 43.531973 27.736363
7 87.624051 42.560248 26.286963
8 87.624051 43.514455 29.066768
9 87.624051 47.654512 29.829291
10 87.624051 50.971061 29.39059
11 87.624051 44.796291 28.429285
12 87.624051 48.004772 27.936968
13 87.624051 57.253283 29.677884
14 87.69289 52.892543 30.938217
15 87.69289 47.16254 29.954649
16 87.69289 46.192354 30.98181
17 87.69289 52.593798 29.82863
18 87.69289 53.187471 28.941383
19 87.69289 50.789735 29.527062
20 87.69289 49.377294 29.764328
21 89.050607 51.12515 34.839707
22 89.050607 50.234775 32.518447
23 89.050607 59.213317 28.781661
24 89.447427 53.798154 31.865844
25 89.3894 63.545692 30.342432
26 90.99141 68.765381 27.876433
27 90.99141 67.781312 26.860003
28 90.99141 60.426583 29.657075
29 90.99141 62.189679 28.407215
30 90.99141 54.872156 28.508163
31 90.99141 59.504091 30.031495
32 91.122358 51.948035 28.897464
33 91.122358 53.590334 27.900774
34 91.122358 59.256605 29.535109
35 91.122358 58.539548 29.634846
36 91.122358 61.636517 28.935299
37 91.122358 65.841676 26.001575
38 91.122358 66.162902 29.621164
39 92.324654 73.268316 25.818321
40 91.122358 77.01003 19.342709
41 91.122358 79.034003 19.261587
42 91.122358 77.944178 20.243525
43 91.924654 76.915475 20.866725
44 91.924654 76.406994 22.999234
45 91.924654 78.532267 17.718316
46 92.324654 76.191723 20.832894
47 92.324654 72.577878 19.968666
48 92.324654 78.662853 20.937052
49 92.324654 73.329615 18.182634
50 92.324654 74.476387 16.113666
