gen best mean std
0 75.011039 -0.542592 14.862912
1 86.126285 23.530767 25.211424
2 84.637915 22.396152 27.575533
3 86.098586 22.787012 26.208882
4 88.939688 28.146847 25.942041
5 88.939688 23.745833 24.534796
6 88.939688 27.493272 25.230729
7 83.926214 30.961063 24.942204
8 86.991858 31.099621 25.157053
9 75.579465 29.600658 23.202823
10 86.335744 31.342221 25.163109
11 86.335744 35.451733 23.978011
12 86.335744 39.396571 26.173412
13 86.959358 47.478851 23.165233
14 88.776796 44.268439 26.907349
15 87.537882 40.006365 26.920213
16 87.537882 37.98811 25.513382
17 86.29704 39.391958 24.597043
18 86.573074 36.121076 23.859508
19 86.830119 44.927002 24.000555
20 87.319358 40.65603 26.11784
21 88.63004 40.147891 27.184333
22 87.115744 41.869195 27.856172
23 88.031732 44.534937 26.592654
24 88.031732 46.914827 26.497634
25 88.031732 46.661783 27.954484
26 88.031732 45.463759 26.978726
27 89.246611 45.363216 28.638261
28 89.103246 47.47432 26.064313
29 87.799358 39.831343 29.814621
30 88.896218 47.966 28.597841
31 88.356796 44.327243 26.861422
32 87.85704 46.638709 26.482577
33 88.172892 49.918213 24.726756
34 88.93704 46.225577 28.754858
35 88.291054 44.442398 29.179815
36 88.879688 45.533566 29.900073
37 87.019256 44.978177 25.67016
38 89.126611 44.495625 29.635119
39 88.031732 44.944282 25.813301
40 90.473025 42.56268 27.279782
41 88.031732 47.48103 28.417532
42 89.043229 47.343041 24.307155
43 89.539361 44.000693 27.336591
44 88.819688 46.037883 27.305491
45 89.463229 55.089307 23.865043
46 88.036695 46.679737 24.540309
47 88.036695 49.359517 24.682189
48 89.186611 49.274438 22.101376
49 88.983246 48.746026 24.999005
50 88.923246 54.102389 22.239839
