gen best mean std
0 75.200907 6.04655 20.84342
1 87.227846 51.846082 23.536553
2 87.29289 49.534778 23.944972
3 87.29289 56.548567 25.326999
4 87.29289 56.397856 25.87544
5 87.29289 69.063315 21.074084
6 87.29289 68.547302 19.507701
7 87.29289 69.834149 20.033636
8 87.29289 71.311113 18.769485
9 87.29289 72.526187 16.534087
10 87.29289 70.029181 18.081639
11 87.29289 70.515917 19.65396
12 87.29289 70.594235 19.648986
13 87.29289 70.108258 20.055659
14 87.29289 74.436925 16.982818
15 87.29289 72.744995 18.067674
16 87.29289 71.617477 20.257043
17 87.29289 71.703136 19.661378
18 87.29289 72.054298 18.677497
19 87.29289 71.419663 19.120639
20 87.29289 70.136247 18.91506
21 87.29289 68.739219 20.443898
22 87.29289 67.802852 20.440028
23 87.29289 72.036531 19.497062
24 87.29289 70.696307 19.361547
25 87.29289 68.187123 19.377299
26 87.29289 70.142254 19.082638
27 87.29289 67.812775 19.888174
28 87.29289 70.388055 20.241539
29 87.29289 67.189186 23.130588
30 87.29289 68.638793 20.663889
31 87.29289 70.529226 19.70752
32 87.29289 74.731536 16.199166
33 87.29289 71.304303 20.271112
34 87.379599 67.744012 20.473377
35 87.379599 68.244608 21.270834
36 87.733573 64.880672 20.14348
37 87.733573 60.923107 21.527313
38 87.733573 58.854424 19.704729
39 87.733573 53.386771 20.636376
40 87.379599 63.439766 21.15981
41 87.379599 59.309594 21.595754
42 87.379599 62.51624 21.656886
43 87.379599 59.629025 21.253302
44 87.379599 59.214629 20.672467
45 87.379599 62.427235 21.516801
46 87.379599 63.008343 21.334906
47 87.379599 63.039039 22.041317
48 87.379599 60.017194 21.170623
49 87.379599 57.713621 20.923219
50 87.379599 61.834132 21.153934
