gen best mean std
0 22.034172 -4.67796 6.052582
1 47.817708 -1.571518 10.970711
2 57.936435 -1.387654 11.549278
3 57.936435 4.138103 21.308877
4 57.936435 5.551876 20.289471
5 70.989093 6.534254 22.362017
6 85.264172 11.191182 27.079107
7 85.264172 10.024916 30.086526
8 85.264172 7.232982 28.015977
9 85.264172 13.704135 34.962866
10 86.118907 8.468651 30.076717
11 86.118907 15.102983 34.900065
12 86.118907 10.636094 31.519833
13 86.118907 21.456518 38.191595
14 86.118907 28.964774 41.761455
15 86.118907 26.23274 39.849698
16 86.118907 26.251901 40.729488
17 86.118907 20.574002 36.978274
18 86.118907 24.690852 38.528556
19 86.118907 23.75541 36.219321
20 86.118907 29.912731 40.077524
21 86.118907 39.180039 41.081964
22 86.118907 28.762981 40.577305
23 86.118907 32.480071 41.664434
24 86.118907 32.145029 40.051871
25 86.118907 33.907842 41.688685
26 86.118907 30.096566 39.425672
27 86.118907 38.010417 40.922086
28 86.118907 39.404281 41.069102
29 86.118907 34.23739 38.3258
30 86.118907 35.134509 38.841016
31 86.118907 41.60629 34.640939
32 86.118907 49.211374 36.716916
33 86.118907 43.037052 36.248314
34 86.118907 40.953401 35.927765
35 86.118907 39.452124 35.98617
36 86.119151 43.105953 35.325524
37 86.119151 47.274528 33.852718
38 86.119151 53.673281 30.748832
39 86.119151 40.358939 30.712991
40 86.119151 50.805752 30.921559
41 86.119151 51.397606 32.019679
42 86.119151 44.884703 28.613171
43 86.119151 50.151321 26.688163
44 86.119171 51.286756 29.123264
45 86.119171 45.655803 28.717619
46 86.119151 46.894567 22.609561
47 86.117517 51.051464 24.85937
48 86.117517 50.045998 21.799133
49 86.119151 51.526267 22.385454
50 86.119136 50.967035 20.78395
