gen best mean std
0 86.316113 2.608407 18.420064
1 86.316113 63.018049 21.857924
2 86.316113 60.408238 24.222113
3 86.316113 60.697259 23.050979
4 86.316113 63.728975 22.096277
5 86.316113 62.975665 20.405617
6 86.316113 59.836823 20.874795
7 86.316113 63.027842 20.74576
8 86.316113 68.28446 18.973412
9 86.316113 62.713202 22.033594
10 86.316113 64.360361 20.551471
11 86.316113 63.886846 22.297364
12 86.316113 68.77474 18.089762
13 86.316113 64.674559 19.751623
14 86.316113 62.880073 21.118821
15 86.316113 66.704922 18.792055
16 86.316113 62.093434 21.079134
17 86.316113 65.443075 19.667516
18 91.109573 62.014505 21.520776
19 91.29289 68.09699 21.656398
20 91.29289 75.527027 16.353254
21 91.29289 78.317067 16.698845
22 91.35289 79.485555 14.630724
23 91.29289 80.197274 14.795828
24 91.29289 81.103532 11.053047
25 91.29289 80.093587 17.743538
26 91.29289 81.951678 13.000744
27 91.29289 82.127936 10.574389
28 91.29289 80.135637 16.397081
29 91.29289 77.967122 15.479939
30 91.29289 81.316918 12.676414
31 91.29289 80.450421 12.832584
32 91.29289 79.366228 12.174732
33 91.29289 80.696981 10.806672
34 91.29289 80.365801 15.654143
35 91.29289 80.496407 13.659094
36 91.29289 80.917172 11.164399
37 91.29289 79.02397 11.875603
38 91.29289 83.688679 11.228435
39 91.29289 80.805871 13.491048
40 91.29289 79.04368 15.54878
41 91.29289 78.531964 15.254829
42 91.29289 81.906051 13.453552
43 91.29289 81.258661 11.203722
44 91.29289 79.602272 14.691912
45 91.29289 83.258602 10.548957
46 91.29289 83.82442 10.395835
47 91.29289 82.531097 11.34688
48 91.29289 81.028304 10.94965
49 91.29289 83.775112 10.077668
50 91.29289 81.960122 10.484458
