gen best mean std
0 66.282972 5.141106 20.501858
1 66.319827 41.021558 26.092692
2 66.319827 57.441445 14.099271
3 84.926267 53.075647 18.212161
4 89.826278 55.712238 18.403378
5 90.126278 70.925989 19.540746
6 90.126278 69.385542 20.24131
7 90.241921 74.857295 17.520751
8 90.241921 68.989729 22.123146
9 90.241921 68.969775 22.992564
10 90.241921 71.106184 20.445048
11 90.241921 67.938018 21.436327
12 90.241921 66.283345 22.290691
13 90.241921 65.282008 22.532662
14 90.241921 65.383491 22.306885
15 90.241921 62.054766 23.88184
16 90.241921 62.760992 22.903718
17 90.241921 69.800838 20.977195
18 90.241921 69.094728 22.69527
19 90.241921 65.549921 21.497419
20 90.241921 65.871238 20.366532
21 90.241921 59.985779 23.160606
22 90.241921 66.265851 23.788758
23 90.241921 66.115341 22.493693
24 90.241921 64.546061 21.696993
25 90.241921 64.84929 20.750895
26 90.241921 62.646245 20.75708
27 90.241921 57.883283 23.250887
28 90.241921 63.43056 22.751944
29 90.241921 64.920759 21.804523
30 90.241921 65.685319 23.293631
31 90.241921 70.286323 19.963033
32 90.241921 64.199254 21.347833
33 90.241921 64.366207 24.982009
34 90.241921 63.184178 24.08136
35 90.241921 69.715262 22.457235
36 90.241921 66.814895 21.269698
37 90.241921 65.989736 20.954032
38 90.241921 67.905882 21.964656
39 90.241921 68.318502 21.851199
40 90.241921 63.366161 23.758275
41 90.241921 65.516147 21.673332
42 90.241921 68.258995 20.63578
43 90.241921 65.065951 20.969474
44 90.241921 64.9289 23.680125
45 90.241921 62.643872 20.76819
46 90.241921 66.469166 20.197997
47 90.241921 67.447058 22.150495
48 90.241921 59.084618 25.627074
49 90.241921 61.567414 24.014752
50 90.241921 67.216502 24.282473
