gen best mean std
0 89.753532 6.564524 27.665949
1 90.824051 71.033142 30.319649
2 90.824051 85.818534 11.980472
3 90.824051 84.752689 15.947537
4 90.824051 83.601448 12.588436
5 90.824051 82.810167 14.83941
6 90.824051 81.494158 15.343936
7 91.383229 84.5355 13.222251
8 90.824051 83.879453 15.48132
9 90.824051 83.465211 13.042051
10 91.11289 81.411257 16.54438
11 92.17505 86.09409 9.063137
12 92.29505 87.035258 11.732822
13 92.898253 87.543727 13.28959
14 92.958253 88.56667 12.155487
15 93.018253 90.24083 2.863413
16 93.018253 88.259884 13.201829
17 93.018253 89.094872 12.698836
18 93.018253 89.7616 11.140399
19 93.018253 91.592371 1.934412
20 93.018253 89.89078 8.331648
21 93.018253 87.758257 17.679392
22 93.018253 90.699344 9.012557
23 93.018253 90.11818 9.492146
24 93.018253 89.351995 12.255559
25 93.018253 90.145273 10.211797
26 93.018253 90.029715 10.676527
27 93.018253 89.523115 11.181298
28 93.018253 90.995756 4.682344
29 93.018253 91.683981 1.902674
30 93.018253 91.066202 7.265339
31 93.018253 90.698856 6.442655
32 93.018253 89.580317 11.096614
33 93.018253 89.015665 14.252279
34 93.018253 88.378055 16.709484
35 93.018253 90.602464 10.739025
36 93.018253 89.8545 10.823677
37 93.018253 85.963989 21.205609
38 93.018253 91.305251 2.573745
39 93.018253 91.333437 2.033765
40 93.018253 89.934151 9.212256
41 93.018253 91.393225 1.948924
42 93.018253 90.761894 6.388181
43 93.018253 91.228463 4.792358
44 93.018253 89.284332 13.932081
45 93.018253 90.092719 10.381309
46 93.018253 88.670945 15.059282
47 93.018253 89.943751 11.538469
48 93.018253 90.79258 8.991177
49 93.018253 89.629419 12.39326
50 93.018253 90.830342 8.966558
