gen best mean std
0 74.422139 5.53071 17.887475
1 85.553109 11.346864 18.536099
2 86.954358 19.493252 24.002241
3 88.264687 27.075918 28.007365
4 88.924687 31.201714 29.865461
5 88.924687 33.520405 32.433719
6 88.204687 36.567391 31.656068
7 88.204687 38.731818 31.84755
8 88.204687 40.153832 33.762622
9 88.204687 39.183624 32.985681
10 88.547578 37.853121 32.613433
11 88.790126 45.934884 32.695494
12 88.790126 43.871322 33.26271
13 88.790126 37.885926 31.440965
14 88.790126 36.4518 34.617989
15 88.970126 41.207479 31.875314
16 89.022295 50.333428 33.467359
17 89.022295 41.393022 35.309939
18 89.022295 49.219617 33.6514
19 89.022295 45.750044 31.118705
20 89.022295 45.098376 30.540761
21 89.022295 43.90969 34.785945
22 89.202295 54.139947 31.656865
23 89.202295 53.683854 32.190553
24 89.322295 52.518183 32.255996
25 89.322295 51.783832 34.652488
26 89.322295 50.425232 29.700667
27 89.322295 49.890488 29.041871
28 89.442295 54.655126 33.104362
29 89.562295 60.728182 30.276045
30 89.562295 60.161645 30.568098
31 89.562295 62.498141 28.999605
32 89.562295 57.651792 28.382607
33 89.562295 58.121415 30.287978
34 89.562295 56.768321 29.19763
35 89.562295 57.244671 28.945065
36 89.562295 57.115791 28.685421
37 89.562295 51.556966 27.694762
38 89.562295 54.319732 25.698117
39 89.562295 53.362673 26.583681
40 89.562295 52.862502 27.913729
41 89.562295 52.343947 27.527767
42 89.562295 49.956899 27.666154
43 89.562295 54.163626 27.275473
44 89.442295 54.597759 25.22262
45 89.442295 51.769162 25.509183
46 89.442295 53.040393 24.815235
47 89.442295 57.253195 24.663293
48 89.262295 50.09567 24.759435
49 89.142295 50.188694 24.619508
50 89.322295 52.680737 26.000999
