gen best mean std
0 30.912404 -3.298186 6.200647
1 48.588354 -1.158302 9.119713
2 39.812614 0.896318 10.196309
3 56.736602 6.15765 13.548001
4 58.065526 8.284567 15.256567
5 56.736602 8.821915 15.846909
6 57.711733 12.129335 18.162932
7 57.431655 12.4664 18.164532
8 48.424051 12.476841 16.257115
9 75.159358 19.571527 19.026141
10 85.122547 16.834994 18.445576
11 85.122547 19.955005 22.324293
12 85.122547 28.275725 26.178621
13 85.122547 25.726159 30.663757
14 85.122547 24.97202 30.220608
15 85.122547 28.095762 31.270349
16 85.122547 31.542022 32.471019
17 85.168354 32.076165 33.879715
18 85.168354 31.876156 31.446931
19 85.952828 30.320948 32.437065
20 85.952828 35.210217 32.53439
21 85.952828 38.226579 35.333355
22 85.952828 33.90817 34.512653
23 85.952828 38.040036 33.282937
24 85.952828 38.579693 35.309621
25 85.952828 41.803107 34.154221
26 85.952828 40.102566 33.141476
27 85.952828 43.531982 32.53273
28 85.952828 40.605957 32.943675
29 85.952828 40.99216 36.360223
30 85.952828 41.138873 31.885558
31 85.952828 34.098365 30.020123
32 85.952828 38.347645 31.1637
33 85.952828 39.018418 30.495622
34 85.952828 45.430663 30.715606
35 85.952828 34.708536 29.248768
36 85.952828 41.743366 26.131099
37 85.952828 42.241443 28.604288
38 85.952828 41.314899 30.494043
39 85.952828 48.285508 29.338841
40 85.952828 46.221266 25.933016
41 85.952828 45.945109 28.014502
42 85.952828 41.515972 25.318065
43 85.952828 40.800414 22.931842
44 85.952828 42.504589 24.603492
45 85.952828 40.800048 20.673223
46 85.952828 42.415501 23.126223
47 85.952828 37.483088 16.569747
48 85.952828 45.458814 22.908413
49 87.156168 42.095487 20.015875
50 85.952828 40.555529 17.647268
