gen best mean std
0 87.139358 3.438227 22.200799
1 87.55004 75.919829 27.733703
2 87.55004 68.094557 35.257306
3 88.65289 67.248279 36.232222
4 89.403229 58.370149 40.525383
5 90.003229 66.289595 37.158274
6 90.003229 69.093245 35.642126
7 90.003229 71.752314 34.781242
8 90.003229 77.401834 29.905443
9 90.003229 71.769218 35.62961
10 90.003229 79.116965 27.898857
11 90.003229 80.735562 27.10028
12 90.003229 79.00584 28.341626
13 90.003229 78.427668 29.455089
14 90.003229 76.503852 30.747992
15 90.003229 72.170368 34.720551
16 90.003229 71.172223 34.846308
17 90.003229 72.060898 35.419227
18 90.003229 76.972278 30.80755
19 90.003229 74.602195 32.718831
20 90.003229 74.047248 33.622525
21 90.003229 77.92961 29.827255
22 90.003229 74.451995 32.252292
23 90.003229 74.498491 32.610966
24 90.003229 76.507396 30.911008
25 90.003229 72.288872 34.886883
26 90.003229 72.554643 34.97159
27 90.003229 74.811506 32.248245
28 90.003229 74.430152 31.93632
29 90.003229 74.809843 32.741369
30 90.003229 76.536824 30.403339
31 90.003229 74.079794 33.251493
32 90.003229 79.043421 27.836986
33 90.003229 79.931987 26.908074
34 90.003229 75.484301 31.872309
35 90.003229 77.569356 29.614958
36 90.003229 77.929726 29.532265
37 90.003229 78.168476 29.182965
38 90.003229 80.017241 27.172294
39 90.003229 78.774125 29.354602
40 90.003229 72.407926 34.978106
41 90.003229 80.026429 26.822784
42 90.003229 72.013822 34.690555
43 90.003229 73.687717 33.454072
44 90.003229 81.031687 25.671599
45 90.003229 72.925891 33.759782
46 90.003229 78.628986 28.820099
47 90.003229 76.319412 31.088599
48 90.003229 75.324211 31.774137
49 90.003229 73.23259 34.198853
50 90.003229 69.92774 36.946959
