gen best mean std
0 89.359358 3.965479 25.974254
1 90.565448 73.744242 31.895007
2 90.832977 66.637548 37.257365
3 92.032977 62.039932 40.474054
4 92.032977 75.480771 29.73975
5 92.032977 86.589048 16.426925
6 92.032977 88.625085 12.311452
7 92.032977 86.919511 17.248185
8 92.032977 90.412142 1.885141
9 92.032977 87.778111 13.469415
10 92.032977 85.174981 19.230419
11 92.032977 88.379999 11.277302
12 92.032977 89.086419 9.889003
13 92.032977 86.645909 18.872946
14 92.032977 86.83716 16.618533
15 92.032977 88.061715 14.608237
16 92.032977 86.902053 17.267916
17 92.032977 89.205224 8.741748
18 92.032977 89.975019 3.051763
19 92.032977 88.011762 13.257104
20 92.032977 89.227672 9.694918
21 92.032977 90.446707 1.800007
22 92.032977 87.713273 13.100236
23 92.032977 88.601559 12.918462
24 92.032977 89.725798 7.135615
25 92.032977 86.73588 16.025469
26 92.032977 89.003397 10.521785
27 92.032977 87.968913 14.558746
28 92.032977 87.220501 15.992203
29 92.032977 88.395015 12.345713
30 92.032977 90.010876 1.917104
31 92.032977 88.111699 14.047853
32 92.032977 89.34869 9.707068
33 92.032977 88.580956 11.339321
34 92.032977 87.532346 15.983557
35 92.032977 89.536657 8.825426
36 92.032977 90.426313 1.82844
37 92.032977 88.099756 14.196919
38 92.032977 90.229138 1.846203
39 92.032977 88.355338 12.044407
40 92.032977 88.798849 11.739763
41 92.032977 85.925848 19.201678
42 92.092977 85.919958 19.139599
43 92.092977 83.576473 21.857243
44 92.092977 80.719786 24.163913
45 92.092977 80.801367 26.448845
46 92.092977 77.765057 28.492654
47 92.092977 74.375611 33.211455
48 92.092977 82.3024 23.654669
49 92.092977 82.766915 23.82336
50 92.092977 81.530407 23.921656
