gen best mean std
0 74.904175 3.084192 17.926676
1 74.904175 47.856006 22.616025
2 74.904175 51.078427 22.474303
3 74.904175 48.852844 23.302799
4 74.904175 51.599069 21.547532
5 74.904175 46.7766 23.11047
6 74.904175 51.052887 20.719025
7 74.904175 52.330712 22.993801
8 74.904175 54.373894 20.07956
9 74.904175 54.390302 22.08185
10 74.904175 53.134422 21.684866
11 74.904175 51.609461 21.4227
12 74.904175 54.106905 20.572153
13 74.904175 52.131091 21.115921
14 74.904175 49.005634 20.455745
15 74.904175 56.178871 21.457151
16 74.904175 53.389684 22.786457
17 74.904175 51.701452 22.698649
18 74.904175 51.694188 21.043268
19 74.904175 53.041674 21.397126
20 74.904175 52.945554 21.918328
21 74.904175 51.972065 21.763898
22 74.904175 52.419706 21.866436
23 74.904175 45.711157 23.091378
24 74.904175 53.319815 22.894876
25 74.904175 50.087365 23.043828
26 74.904175 50.543414 22.75316
27 74.904175 53.487204 21.194505
28 74.904175 56.093342 21.729039
29 74.904175 47.653725 22.098429
30 74.904175 52.779378 21.503654
31 75.200907 53.656605 21.164836
32 75.200907 53.330939 22.328205
33 75.200907 50.816459 21.060583
34 75.200907 52.393986 21.70941
35 75.200907 48.538866 22.310642
36 75.200907 55.851086 19.876455
37 89.178977 53.984669 19.547282
38 89.178977 60.712962 18.742423
39 89.19141 62.989528 22.523429
40 89.178977 72.235288 25.299345
41 91.924654 72.160817 25.835579
42 89.178977 72.312727 26.169572
43 89.178977 72.529734 24.657625
44 89.178977 71.390532 26.982168
45 89.178977 70.592138 27.137974
46 89.178977 70.912234 26.628964
47 90.39141 74.326932 24.501452
48 89.178977 76.378132 22.575305
49 89.178977 72.582284 26.634471
50 89.178977 66.091519 29.944203
