gen best mean std
0 87.543942 6.917474 26.933031
1 91.852977 71.548916 33.779162
2 91.852977 70.253164 34.51853
3 91.852977 67.986143 37.107056
4 91.852977 73.754237 30.35684
5 91.852977 72.518812 31.005655
6 91.852977 80.74596 24.178891
7 92.026268 76.532418 26.404666
8 92.026268 75.447554 26.97402
9 92.026268 65.613194 36.215129
10 92.026268 68.262412 31.337873
11 92.026268 58.477326 37.635761
12 92.026268 66.26275 33.763151
13 92.026268 55.133023 38.172639
14 92.026268 62.306994 37.539415
15 92.026268 63.194757 37.092335
16 92.026268 62.619649 36.425962
17 92.026268 62.612817 35.032342
18 92.026268 66.151447 34.671394
19 92.026268 63.643237 32.555644
20 92.026268 60.287232 36.229982
21 92.026268 59.85884 37.38159
22 92.026268 68.258137 31.019545
23 92.026268 52.341072 37.71409
24 92.026268 61.06911 34.314812
25 92.026268 65.119406 32.018936
26 92.026268 58.914124 36.583844
27 92.026268 66.075297 33.400155
28 92.026268 60.654746 34.041958
29 92.026268 65.015844 34.699662
30 92.026268 65.290423 36.133028
31 92.026268 52.996145 36.987508
32 92.026268 66.872299 33.992792
33 92.026268 65.067513 36.24328
34 92.026268 62.813615 35.999913
35 92.026268 70.995914 31.636342
36 92.026268 53.997462 36.351405
37 92.026268 60.204533 37.306278
38 92.026268 62.51526 34.086572
39 92.026268 55.946189 35.071242
40 92.026268 62.240339 34.061247
41 92.026268 70.321614 32.725061
42 92.026268 60.720689 34.788838
43 92.026268 56.233721 37.531394
44 92.026268 62.238685 36.094878
45 92.026268 70.122128 31.845991
46 92.026268 69.494305 31.061237
47 92.026268 61.478205 36.931496
48 92.026268 59.370034 36.285804
49 92.026268 67.150528 33.123912
50 92.026268 63.275349 36.296211
