gen best mean std
0 66.273152 7.682401 22.605204
1 66.742505 23.762174 28.059567
2 87.110607 35.387466 28.624877
3 87.110607 39.00629 30.950519
4 87.110607 43.14202 27.17697
5 84.770607 41.039721 28.381395
6 89.531062 47.812156 26.438275
7 90.319465 48.5048 27.747984
8 90.319465 47.466155 28.200512
9 90.319465 48.616559 28.885108
10 90.319465 53.489307 27.73096
11 90.336796 52.372014 27.811981
12 90.932892 62.099639 25.301214
13 90.932892 56.700024 28.781186
14 90.932892 59.700928 29.886736
15 91.716796 58.273558 33.24142
16 91.716796 54.85823 33.214564
17 91.716796 59.00366 32.072504
18 91.716796 62.128768 33.419985
19 91.716796 62.523373 29.881713
20 91.716796 57.218319 31.662707
21 91.839644 63.626828 32.822392
22 91.716796 68.090231 29.736468
23 91.716796 60.999669 34.708646
24 91.716796 67.24858 29.29711
25 91.716796 63.987277 33.638354
26 91.716796 63.194909 30.081412
27 91.716796 60.677225 34.36099
28 91.716796 67.003521 31.117031
29 91.716796 68.670749 31.714859
30 91.716796 71.101393 27.99936
31 91.716796 72.938925 27.020131
32 91.716796 67.380191 31.720354
33 91.716796 69.465754 29.277725
34 91.716796 71.189216 27.857728
35 91.716796 67.521453 30.713955
36 91.716796 68.60843 30.412919
37 91.716796 68.845966 29.025125
38 91.716796 67.951183 31.41841
39 91.716796 68.592091 29.113072
40 91.716796 71.832392 28.888335
41 91.716796 74.128942 27.771422
42 91.716796 78.915848 23.83346
43 91.716796 76.158213 24.973575
44 91.716796 77.937573 24.027766
45 91.716796 75.007015 25.541832
46 91.716796 70.713961 27.820043
47 91.716796 76.537289 25.092672
48 91.716796 74.188276 26.387938
49 91.716796 80.956487 21.62341
50 91.716796 73.649434 26.848266
