gen best mean std
0 86.00307 1.089928 15.939577
1 88.933532 74.258415 17.846879
2 88.933532 77.464872 16.939017
3 88.933532 77.592153 17.171059
4 88.933532 77.609869 16.53377
5 88.933532 77.969092 16.331467
6 88.933532 75.851132 17.361193
7 88.933532 79.015841 15.220465
8 88.933532 80.231737 15.042711
9 88.933532 75.011208 17.840498
10 88.933532 79.061619 15.451014
11 88.933532 77.426951 16.672816
12 88.933532 76.825329 16.772256
13 88.933532 76.434415 16.899142
14 88.933532 78.446281 17.946867
15 88.933532 75.461429 19.034511
16 88.933532 77.676861 17.225229
17 88.933532 75.361326 19.71279
18 88.933532 72.799003 20.198344
19 88.933532 75.600708 18.334802
20 88.933532 72.726617 18.432351
21 88.933532 73.808404 18.852699
22 88.933532 78.291223 16.241404
23 88.933532 77.766953 16.110101
24 88.933532 78.040734 17.83451
25 88.933532 76.744808 17.148679
26 88.933532 78.257971 15.635837
27 88.933532 75.959283 17.48135
28 88.933532 76.420022 17.201649
29 88.933532 77.933684 16.116114
30 88.933532 78.850741 15.389828
31 88.933532 76.324751 17.591762
32 88.933532 77.607956 16.575812
33 88.933532 78.367955 15.869527
34 88.933532 76.379369 17.175082
35 88.933532 77.200243 16.379875
36 88.933532 77.743624 17.891481
37 88.933532 79.006316 15.229255
38 88.933532 75.242815 21.083323
39 88.933532 78.368789 16.074925
40 88.933532 76.908364 17.027205
41 88.933532 74.681614 19.848141
42 88.933532 73.032466 18.470195
43 88.933532 74.853599 18.784877
44 88.933532 75.469798 18.291866
45 88.933532 77.487209 17.230698
46 88.933532 75.995404 17.030291
47 88.933532 78.337259 16.019966
48 88.933532 76.364434 17.312672
49 88.933532 77.580116 16.85512
50 88.933532 75.533582 18.20655
