gen best mean std
0 89.426611 3.226133 22.518443
1 91.292828 65.152173 40.0348
2 91.292828 69.378548 39.17186
3 91.292828 81.559179 27.476155
4 91.292828 74.222369 35.40078
5 91.292828 79.388725 30.633757
6 91.292828 67.558088 39.749022
7 91.292828 80.290792 28.946052
8 91.292828 75.382239 34.192957
9 91.292828 79.011501 29.817088
10 92.959688 80.773351 28.720352
11 91.292828 81.440132 28.203261
12 91.292828 76.689965 32.655295
13 91.292828 69.231167 39.001408
14 91.292828 75.49358 34.308403
15 91.292828 76.769765 32.430677
16 91.292828 75.362315 34.470211
17 91.292828 75.083396 34.166873
18 91.292828 82.013301 26.32711
19 91.292828 73.50562 35.436784
20 91.292828 75.607706 34.344895
21 91.292828 70.008235 38.925875
22 91.292828 78.686271 31.145719
23 91.292828 75.053375 34.368984
24 91.292828 73.623284 35.838562
25 91.292828 80.33166 29.44597
26 91.292828 73.370484 36.008218
27 91.292828 75.779072 33.466762
28 91.292828 73.704857 35.770325
29 91.292828 73.978103 34.992478
30 91.292828 70.31208 39.097694
31 91.292828 79.573458 30.146778
32 91.292828 79.452072 29.050432
33 91.292828 82.221615 27.054255
34 91.292828 75.443738 34.389455
35 91.292828 77.152232 32.517158
36 91.292828 72.285863 36.118538
37 91.292828 78.404821 31.177461
38 91.292828 73.844357 36.217212
39 91.292828 74.705981 34.193944
40 91.292828 72.20957 36.725322
41 91.292828 75.067545 34.212002
42 91.292828 82.615275 25.476718
43 91.292828 82.214896 26.693457
44 91.292828 76.505368 34.067242
45 91.292828 76.748292 32.629698
46 91.292828 70.774867 38.086225
47 91.292828 72.74682 37.049289
48 91.292828 81.262456 28.684942
49 91.292828 80.522491 28.416423
50 91.292828 74.576783 34.984735
