gen best mean std
0 65.483807 -0.188909 11.809339
1 87.604687 5.606792 17.050872
2 87.064687 14.692769 20.43774
3 87.722963 22.121549 24.3911
4 88.504924 30.02629 31.241394
5 88.504924 41.226956 33.759929
6 86.920005 32.979823 35.261292
7 86.920005 43.365283 35.129273
8 87.724687 42.126022 36.163328
9 87.724687 43.696575 35.504679
10 89.034717 39.706302 33.971181
11 89.034717 50.863531 34.790757
12 89.034717 48.038646 38.721974
13 89.034717 48.616102 35.088034
14 89.034717 46.182277 35.739909
15 89.034717 45.512107 36.613533
16 89.034717 46.847847 35.877455
17 89.034717 48.192338 36.443832
18 89.034717 54.261638 34.926047
19 89.034717 51.725033 36.564923
20 89.034717 42.386784 35.354781
21 89.034717 46.73347 36.808813
22 89.034717 56.940516 33.599047
23 89.034717 52.423378 36.349587
24 89.034717 63.897066 32.482051
25 89.034717 54.743896 35.734432
26 89.034717 58.421659 35.059069
27 89.034717 54.374269 35.363668
28 89.034717 57.919794 34.048838
29 89.377757 57.882838 33.190816
30 89.677757 59.42888 34.885486
31 89.677757 51.583587 35.547386
32 89.677757 51.277956 37.664608
33 90.037757 59.211242 34.458529
34 90.037757 54.165596 34.246658
35 90.157757 55.308415 35.099108
36 90.157757 54.474133 32.975042
37 90.157757 59.737064 33.395409
38 90.157757 50.305034 34.287452
39 90.157757 59.645891 32.387173
40 90.157757 58.437334 30.943933
41 90.157757 56.206012 29.717654
42 90.157757 56.340782 32.089187
43 90.157757 59.917131 30.15916
44 90.277757 52.061971 29.75588
45 90.157757 59.436949 30.445233
46 90.157757 53.465159 29.78062
47 90.277757 59.381441 28.509322
48 90.277757 58.217031 28.237183
49 89.917757 53.087118 27.55026
50 90.157757 58.597381 27.609338
