gen best mean std
0 89.717119 2.562756 18.143527
1 89.717119 50.733066 39.859925
2 89.717119 56.845318 38.504357
3 89.717119 57.013567 36.573086
4 89.717119 66.014867 32.908452
5 89.717119 54.897674 37.489298
6 89.717119 61.988781 36.787048
7 89.717119 58.096741 36.855564
8 89.717119 63.21879 35.315997
9 89.717119 56.383209 38.457855
10 89.717119 62.834816 34.832109
11 89.717119 57.571858 38.418814
12 89.717119 53.37366 37.191821
13 89.717119 61.5267 36.888372
14 89.717119 53.737777 37.531536
15 89.717119 56.200043 37.590121
16 89.717119 54.015452 39.03491
17 89.717119 57.142077 37.030402
18 89.717119 53.546553 39.361464
19 89.717119 51.783295 38.697911
20 89.717119 51.974042 38.146117
21 89.717119 58.464462 36.634723
22 89.717119 56.677564 37.168605
23 89.717119 52.703278 38.053691
24 89.717119 61.71462 37.074279
25 89.717119 63.424781 35.449618
26 89.717119 56.475525 37.691912
27 89.717119 57.516979 37.150806
28 89.717119 68.064261 33.652299
29 89.717119 55.3504 36.90946
30 89.717119 57.240906 38.684454
31 90.181076 58.10725 37.929036
32 90.181076 53.725865 39.810265
33 90.181076 58.483852 38.104823
34 90.181076 62.443037 39.436731
35 90.181076 66.72172 35.76395
36 90.181076 72.147067 31.622472
37 90.181076 71.787203 31.662771
38 90.181076 63.223384 37.713931
39 90.181076 65.403364 36.354001
40 90.181076 65.201936 37.754165
41 90.181076 67.624206 36.921012
42 90.181076 59.242165 39.881093
43 90.181076 76.741807 29.975374
44 90.181076 73.514512 30.458521
45 90.181076 65.939432 35.731518
46 90.181076 67.973132 34.952002
47 90.181076 66.050706 37.108665
48 90.181076 70.126945 33.579949
49 90.181076 62.387978 38.0725
50 90.181076 65.435091 35.298121
