gen best mean std
0 57.620103 1.114465 14.363605
1 66.601837 22.036481 24.263279
2 86.611965 27.638825 23.777264
3 87.916415 25.395198 25.291238
4 85.197882 27.614134 25.55382
5 85.53289 27.130927 25.654904
6 86.218586 30.02021 23.875714
7 86.218586 30.225763 26.120254
8 88.026794 34.797958 22.9285
9 75.174 36.50846 22.188834
10 75.179917 32.585377 24.968426
11 85.589573 35.756177 24.105502
12 75.021114 33.656003 22.967457
13 88.381921 35.482901 24.941081
14 88.381921 33.916807 22.630982
15 88.923246 35.054113 23.284516
16 88.923246 36.404076 25.218279
17 88.923246 35.717394 27.060827
18 88.923246 36.702442 26.188606
19 88.459688 37.502402 27.112687
20 88.459688 41.708435 26.498343
21 88.459688 35.043137 27.09686
22 87.264654 40.2523 26.777662
23 86.682907 39.11286 25.49416
24 75.553263 40.215649 24.067039
25 88.832892 36.199019 24.502462
26 86.997882 39.687648 26.534325
27 86.997882 46.794908 24.991811
28 87.139358 46.022198 27.144069
29 87.319358 45.094292 27.254476
30 87.319358 48.842121 25.804031
31 87.417882 49.03309 26.871556
32 87.003942 48.824387 26.369064
33 86.431965 46.157667 24.884833
34 86.431965 47.627101 26.460472
35 86.431965 53.5954 23.265003
36 87.139358 49.588299 24.19916
37 87.36619 49.446535 23.5949
38 87.36619 51.135874 24.272694
39 87.36619 47.330056 24.251979
40 87.162264 48.356113 24.198696
41 87.139358 47.640221 25.949997
42 86.31289 48.203302 24.717102
43 86.335744 47.469077 24.588814
44 86.959358 52.150658 22.899682
45 88.721098 47.081518 24.092562
46 86.55289 50.269736 22.666663
47 86.959358 52.958901 21.519648
48 86.07289 47.057762 21.344996
49 87.351858 47.029863 24.402772
50 88.026794 50.989998 25.866394
