gen best mean std
0 47.981407 -1.307817 9.262975
1 47.340706 5.757227 13.001194
2 86.213109 13.664621 17.267182
3 86.962972 17.174911 22.11695
4 86.213109 25.496292 26.218439
5 86.453109 32.45415 32.576711
6 86.393109 46.748341 33.203968
7 87.352306 49.42688 35.044897
8 87.352306 48.820062 35.895375
9 88.242494 47.842896 34.297705
10 88.242494 46.992286 34.371907
11 88.242494 52.354499 35.083634
12 88.242494 53.087505 35.361316
13 88.362494 48.294136 37.444319
14 88.242494 47.678913 34.038774
15 88.210938 42.33187 35.036731
16 88.210938 46.074982 37.667721
17 88.210938 47.035689 37.39977
18 88.390938 41.614527 38.90296
19 88.390938 51.038883 36.165663
20 88.390938 46.706284 36.5447
21 88.390938 55.543528 36.01454
22 89.050938 56.112642 37.045372
23 89.050938 56.115383 35.260126
24 89.050938 58.948438 34.14405
25 89.050938 53.495391 35.772464
26 89.050938 48.957543 35.414564
27 89.050938 59.794877 35.687426
28 89.050938 55.156083 36.689865
29 89.050938 60.190484 31.810196
30 89.050938 58.525381 33.234741
31 89.050938 59.810359 33.849771
32 89.050938 61.155074 32.492587
33 89.050938 63.320496 30.801449
34 89.050938 58.132348 33.37843
35 89.050938 55.444837 34.175788
36 89.050938 58.018646 31.501122
37 89.050938 62.293161 32.279506
38 89.050938 59.871075 32.046404
39 89.050938 58.913458 31.063605
40 89.050938 67.775732 29.10145
41 89.050938 63.055164 30.918937
42 89.050938 66.740143 27.683865
43 89.050938 63.536402 26.83627
44 89.050938 67.224503 28.449992
45 89.050938 58.55369 30.120335
46 89.050938 62.144776 27.477237
47 89.050938 65.839085 26.915918
48 89.050938 65.10788 26.710516
49 89.050938 66.447364 26.66425
50 89.050938 62.803428 27.385906
