gen best mean std
0 65.969315 -1.865554 9.796327
1 75.502832 13.453651 24.354065
2 66.606372 17.665605 24.268356
3 66.606372 21.476517 25.159544
4 66.634024 29.159342 26.708902
5 87.919361 32.412628 27.725572
6 84.264654 32.180709 28.909922
7 88.406695 31.806654 25.320907
8 66.624722 32.175487 26.173119
9 88.751732 36.600817 26.706086
10 75.171054 29.969474 25.685162
11 89.488142 37.204399 25.363452
12 88.046695 37.181311 26.910725
13 86.218586 39.507399 25.740085
14 88.939688 42.591768 25.570374
15 88.939688 42.952698 26.814062
16 88.036695 47.798044 25.35447
17 86.89704 40.959379 26.289811
18 89.852892 44.039526 25.359346
19 88.046695 45.89599 24.251171
20 88.819688 43.039232 24.894792
21 88.041683 45.724541 24.842896
22 88.041683 42.235478 26.233218
23 88.046695 39.81319 25.443083
24 86.85289 44.598588 23.927877
25 88.036695 48.93633 25.039214
26 88.036695 40.184165 26.886545
27 86.85289 43.413587 24.152119
28 86.163246 44.278898 22.502926
29 86.959358 45.320333 23.521853
30 86.354024 45.065315 22.448782
31 84.862972 48.221638 22.007586
32 88.891733 42.440985 24.964234
33 88.046695 43.157482 24.831819
34 88.046695 46.18769 23.899018
35 88.586695 49.059131 25.028832
36 88.586695 44.518873 25.148238
37 88.046695 44.030193 23.721764
38 88.046695 42.675136 25.173172
39 88.69004 46.453279 24.365965
40 88.026794 42.033902 23.268148
41 88.65289 43.649296 23.450545
42 88.879688 47.51884 23.125572
43 88.046695 41.402575 24.410181
44 88.046695 41.599278 24.683392
45 88.026794 47.774925 20.552107
46 86.335744 42.432285 23.347899
47 88.031732 45.812213 22.908025
48 86.432892 45.853798 23.944584
49 87.537882 50.812458 19.898946
50 88.036695 47.173668 20.944475
