gen best mean std
0 87.139358 3.738441 23.060254
1 89.403229 76.669657 26.344703
2 90.003229 74.382404 29.547127
3 90.003229 84.610816 14.884054
4 90.003229 86.308331 11.371617
5 90.003229 87.831541 1.786292
6 90.003229 87.91508 1.800691
7 90.003229 88.091065 1.86066
8 90.003229 86.787066 10.336272
9 90.003229 86.979133 8.554458
10 90.003229 87.409914 6.908345
11 90.003229 87.79104 1.832707
12 90.003229 87.318469 9.470932
13 90.003229 84.762315 17.172646
14 90.003229 87.952872 1.774094
15 90.003229 86.976655 8.619531
16 90.003229 87.123295 9.459259
17 90.003229 84.768749 15.810141
18 90.003229 87.960172 1.80897
19 90.003229 87.82932 5.210228
20 90.003229 87.303242 8.644705
21 90.003229 85.397289 16.037514
22 90.003229 88.082158 1.817666
23 90.003229 86.295003 13.203536
24 90.003229 86.45983 10.621158
25 90.003229 87.743686 1.780694
26 90.003229 87.891864 1.846811
27 90.003229 88.159697 1.815269
28 90.003229 87.587987 7.741745
29 90.003229 86.506499 10.841049
30 90.003229 86.225322 12.711104
31 90.003229 86.895989 10.879311
32 90.003229 88.023079 1.791269
33 90.003229 86.455146 10.772524
34 90.003229 87.388716 9.480733
35 90.003229 88.102087 1.759436
36 90.003229 86.910379 8.915664
37 90.003229 84.987856 15.82707
38 90.003229 87.34302 8.593904
39 90.003229 88.203634 1.806947
40 90.003229 86.416898 11.378874
41 90.003229 87.296593 9.472163
42 90.003229 88.136157 1.782125
43 90.003229 88.379111 1.798414
44 90.003229 86.222123 12.025351
45 90.003229 86.327651 12.043035
46 90.003229 87.607913 6.868982
47 90.003229 88.027464 1.828437
48 90.003229 87.612017 6.908996
49 90.003229 87.354094 8.649343
50 90.003229 86.832355 11.051926
