gen best mean std
0 66.054579 -1.754442 11.949411
1 75.466611 14.549981 25.301735
2 75.606372 23.362929 28.421866
3 75.606372 21.264757 26.620447
4 84.395317 27.735349 27.193442
5 86.959358 29.418653 27.92726
6 86.959358 35.940773 28.00033
7 88.026794 32.736276 27.0878
8 74.964519 37.586737 25.127307
9 84.336113 38.136091 26.740801
10 86.959358 41.274278 25.54818
11 86.166677 36.144427 27.554788
12 86.166677 45.463042 25.886864
13 86.194809 42.562516 25.41475
14 86.681645 39.087533 26.913645
15 88.026794 46.162262 26.709055
16 88.026794 46.378011 28.964067
17 89.223229 47.442645 31.181423
18 87.537882 47.238242 30.720575
19 87.537882 53.499429 26.850918
20 87.537882 49.269955 28.256569
21 88.026794 48.10549 26.807793
22 88.026794 45.561106 25.740252
23 88.026794 49.985098 27.958196
24 88.523414 51.668132 31.225756
25 88.523414 53.285288 28.580232
26 88.759688 49.371014 30.056474
27 88.759688 51.628153 27.841931
28 89.668354 51.299585 28.758091
29 89.059688 52.973831 26.640011
30 89.246611 56.671611 28.101506
31 88.939688 55.096986 28.10785
32 89.403246 58.550311 27.258553
33 89.403246 57.220365 24.100316
34 88.879688 53.769471 21.909497
35 88.433263 50.297475 23.786651
36 88.077882 51.203119 24.344688
37 86.653573 50.51453 23.127197
38 88.020103 48.875034 25.51679
39 89.283246 52.398793 24.579281
40 89.283246 57.007283 21.58532
41 88.589573 59.028691 23.599488
42 87.430119 56.178559 21.736975
43 89.492892 57.829503 24.443093
44 88.819688 64.203502 21.856108
45 89.001683 66.99872 19.632271
46 89.001683 61.495675 23.036617
47 88.336695 65.155081 21.586571
48 89.359688 66.97094 18.120082
49 88.27704 65.863668 20.66829
50 88.69004 66.761614 23.015237
