gen best mean std
0 4.29952 -4.378101 2.592925
1 39.405289 -1.144496 8.297316
2 48.486571 1.162917 10.435234
3 48.523536 3.482573 13.439981
4 66.319827 9.737066 16.890962
5 66.624722 14.891426 20.818786
6 74.971721 15.499809 21.302009
7 66.624722 20.89534 20.507518
8 75.344008 25.079526 19.398218
9 84.29289 22.145511 24.291768
10 84.29289 27.391272 25.751386
11 84.29289 22.178237 25.530522
12 84.29289 24.821407 25.591418
13 84.29289 28.038005 25.636282
14 85.482547 31.038791 25.456624
15 87.576796 35.686947 25.556357
16 87.576796 41.937105 26.387916
17 87.576796 40.891442 26.609227
18 87.576796 38.867565 30.36191
19 87.576796 47.638083 27.542237
20 87.778336 49.950415 28.004883
21 87.576796 44.168797 30.276314
22 87.576796 49.599363 33.060977
23 90.118336 52.43322 28.968289
24 90.118336 54.490949 28.172772
25 90.118336 49.241111 30.060895
26 90.118336 54.193884 30.241558
27 90.118336 49.802845 30.797088
28 90.178336 53.851606 28.964532
29 90.178336 51.626074 29.043083
30 90.178336 52.190806 28.845553
31 90.178336 57.994516 29.685854
32 90.178336 59.032418 29.270831
33 90.178336 56.916866 29.602618
34 90.178336 52.478685 29.17579
35 90.178336 59.496552 27.320436
36 90.178336 55.811864 28.711126
37 90.178336 53.760216 28.597606
38 90.178336 48.744877 28.51349
39 90.178336 55.350224 28.999774
40 90.178336 55.019091 29.299341
41 90.178336 55.200464 26.399577
42 90.178336 56.407412 28.609221
43 90.178336 52.047722 28.516835
44 90.178336 52.745942 26.238438
45 90.178336 49.793083 25.587647
46 90.178336 52.725985 26.769731
47 90.178336 56.448438 24.329333
48 90.178336 50.92517 25.33492
49 90.178336 53.632672 26.259951
50 90.178336 50.834334 24.468152
