gen best mean std
0 22.899258 -4.392196 6.173981
1 35.303226 5.534745 13.443805
2 35.621886 4.953162 15.556545
3 50.086872 6.79773 16.830053
4 50.086872 8.459462 17.890782
5 50.086872 10.380996 19.601009
6 50.086872 7.56563 19.576091
7 50.086872 13.268149 22.100415
8 64.217168 17.627759 24.430504
9 50.086872 18.74836 23.994972
10 50.138611 11.55216 23.189633
11 56.826088 15.771059 22.880694
12 56.826088 17.635743 23.995813
13 56.826088 15.189999 22.851371
14 56.826088 22.33805 26.280864
15 57.044577 25.051646 26.264254
16 57.044577 18.055277 27.500313
17 57.044577 19.251669 26.343507
18 57.044577 21.060253 27.716609
19 57.044577 19.024671 27.213685
20 57.044577 28.646389 26.838257
21 57.081442 22.87043 26.5542
22 57.044577 22.454954 27.218315
23 57.044577 26.03411 25.599608
24 57.044577 26.939694 28.37123
25 57.044577 26.762589 27.358347
26 57.044577 29.40369 26.188775
27 57.044577 28.6789 26.372321
28 57.044577 32.831281 26.427847
29 57.044577 29.946424 26.69579
30 57.044577 31.622798 26.623283
31 57.044577 30.917006 24.967103
32 57.044577 26.695567 26.367117
33 57.044577 36.889523 25.144863
34 57.093941 35.421981 24.35079
35 57.093941 32.460955 27.075459
36 57.093941 33.286823 25.0559
37 57.093941 34.797984 25.839414
38 57.093941 40.07344 21.523751
39 57.093941 33.805522 24.997882
40 57.093941 32.033744 25.329565
41 57.093941 33.164117 23.907905
42 57.093941 37.168529 22.996558
43 57.093941 34.753573 24.379803
44 57.093941 39.765334 20.272456
45 57.106319 35.991922 21.984054
46 57.093941 42.923934 19.787461
47 57.093941 40.427941 21.457627
48 57.093941 40.336558 19.223234
49 57.093941 42.838101 18.025976
50 57.093941 45.104228 16.819752
