gen best mean std
0 87.525869 -0.117878 14.987204
1 87.525869 8.639646 21.991001
2 87.525869 15.827414 24.409374
3 86.186285 14.686643 23.56646
4 75.188859 18.38277 21.212537
5 83.991187 24.240383 22.322191
6 86.126285 23.400635 23.966726
7 86.218586 28.324011 26.470522
8 86.551965 34.074015 27.758332
9 87.139358 36.175209 26.830139
10 87.139358 28.08822 27.165769
11 86.79289 35.988804 26.60188
12 88.957666 36.660589 26.722865
13 88.957666 38.044326 26.637902
14 88.957666 33.24977 25.785459
15 87.139358 41.985009 27.370735
16 87.139358 47.591483 25.97936
17 87.514 40.580183 28.498125
18 89.403229 52.007953 24.499995
19 88.39004 42.064021 26.63905
20 88.39004 45.781992 27.230891
21 88.39004 47.292023 26.520642
22 85.357949 43.011377 25.117752
23 87.139358 46.982009 25.856606
24 89.01289 49.014474 25.034414
25 87.139358 41.026744 26.329125
26 87.139358 43.753873 28.852611
27 87.139358 48.834208 25.238005
28 89.606611 42.794288 29.377648
29 89.606611 49.665138 25.682814
30 87.142348 44.474453 28.626533
31 87.576113 46.915331 25.192977
32 88.863246 42.529444 26.952804
33 88.863246 48.932329 27.571526
34 88.536796 44.026685 28.166207
35 87.726939 44.30323 25.60138
36 88.509362 47.717332 26.68981
37 88.81004 52.130813 25.650978
38 87.57289 46.504629 26.800053
39 87.969362 44.255747 26.252554
40 87.91704 50.142157 23.394331
41 87.319358 45.625705 25.920348
42 88.819688 48.438377 25.24571
43 88.819688 50.527172 23.866553
44 88.197882 49.642798 25.952721
45 88.403414 51.845626 25.404803
46 86.994865 51.472299 25.498651
47 87.139358 49.975767 24.003303
48 89.223229 52.779001 25.509166
49 87.167281 55.750599 24.759754
50 89.906611 51.973252 24.603417
