gen best mean std
0 56.846047 -2.655769 9.766225
1 56.846047 2.415464 14.890856
2 63.309242 5.006223 17.597394
3 63.510666 12.827809 22.391628
4 70.335904 11.841898 21.479317
5 63.162149 12.723537 20.707698
6 63.118478 12.841739 21.095481
7 63.877638 17.749988 22.727425
8 63.662948 15.564559 21.149153
9 86.87346 19.791021 22.033433
10 86.87346 21.529142 23.997244
11 67.162278 20.995809 21.72201
12 78.228191 20.185704 22.785689
13 78.228191 22.236259 21.49732
14 77.929139 21.484825 21.562288
15 77.929139 19.366153 22.376523
16 63.882262 26.400424 21.322202
17 64.116184 22.828481 23.202969
18 63.834657 17.866108 21.879241
19 70.628107 25.911071 20.77446
20 85.368179 28.068693 21.89038
21 85.368179 30.34715 22.063514
22 70.750716 24.983678 20.80991
23 77.604074 23.351979 24.621754
24 70.655966 27.260248 23.133605
25 70.655966 29.70144 20.719462
26 78.232581 30.980645 24.464924
27 71.173268 32.387489 21.299831
28 85.597989 24.35411 25.624209
29 85.597989 34.307708 25.760831
30 85.597989 24.842757 23.509252
31 85.597989 30.92084 21.805877
32 77.935041 28.413605 22.41035
33 89.001542 32.367484 24.216082
34 86.164953 29.32396 23.473926
35 86.164953 29.030973 22.730538
36 78.120101 25.293556 22.733687
37 69.793208 26.206929 20.306972
38 71.099466 27.376907 21.015233
39 71.099466 26.312454 20.450473
40 85.582406 32.510339 19.624457
41 85.582406 28.577687 23.192288
42 78.42169 29.500624 22.89003
43 85.486137 34.544813 21.751322
44 85.455148 31.527564 21.66567
45 86.10743 31.114944 19.62511
46 85.926649 32.281425 20.84814
47 77.976895 35.975864 17.962652
