gen best mean std
0 25.704315 -4.5503 5.145864
1 35.231468 4.369485 14.532754
2 42.204324 4.081474 15.060403
3 42.204324 8.577588 17.978748
4 42.204324 5.084862 17.19769
5 42.496807 10.766461 20.729732
6 46.648183 11.106566 20.667585
7 47.453138 7.136759 19.392177
8 64.031471 14.240337 22.468579
9 64.031471 10.607003 22.549304
10 64.031471 14.742367 25.783239
11 64.031471 21.273897 30.150441
12 64.031471 19.136115 28.115185
13 64.031471 18.970245 27.380362
14 64.031471 23.101996 29.868356
15 64.031471 20.915503 28.798111
16 64.031471 18.330449 28.093829
17 64.031471 19.131083 28.827944
18 64.031471 22.925286 28.345536
19 64.031471 16.329303 26.356465
20 64.031471 22.315378 29.507818
21 64.031471 19.708255 28.12615
22 64.031471 27.244321 26.565513
23 64.031471 18.842234 28.242529
24 64.031471 28.95323 29.766715
25 64.073721 26.300735 27.36561
26 64.073721 26.458358 28.042096
27 64.073721 26.459974 27.532698
28 64.073721 25.156554 27.297245
29 64.073721 28.010551 26.600581
30 64.073721 23.349956 27.134661
31 64.073721 28.485234 30.517298
32 64.073721 25.756375 25.972859
33 64.073721 32.393962 25.523415
34 64.073721 25.093038 25.987246
35 64.073721 28.248772 25.910813
36 64.073721 26.971578 24.64626
37 64.073721 32.955608 26.718285
38 64.073721 27.285653 26.40701
39 64.073721 29.270805 26.216082
40 64.073721 24.161876 24.472805
41 64.073721 29.993814 23.396855
42 64.073721 29.350637 23.822609
43 64.073721 29.657459 23.991517
44 64.073721 30.691273 23.945915
45 64.073721 34.234841 20.008236
46 64.073721 31.857756 24.387061
47 64.073721 32.780159 22.84063
48 64.073721 28.829482 23.367597
49 64.073721 28.990733 20.370325
50 64.073721 31.923367 19.480126
