gen best mean std
0 30.870101 -2.81533 6.736241
1 39.557582 22.432773 12.601038
2 57.870101 22.144604 13.764598
3 57.870101 21.285295 15.40372
4 75.44704 29.529844 21.075185
5 84.467427 42.167361 25.194933
6 84.467427 49.54043 32.040794
7 84.467427 47.714948 37.496594
8 84.467427 55.5794 35.592316
9 84.467427 53.155111 37.272585
10 84.467427 56.513458 33.71393
11 84.467427 45.89457 35.49281
12 84.467427 55.829952 36.267633
13 84.467427 53.32046 36.146439
14 84.467427 48.346315 35.526979
15 84.467427 57.361577 33.303027
16 84.467427 54.489422 34.443895
17 84.467427 46.644852 35.344972
18 84.467427 52.388265 34.871702
19 84.467427 49.711696 35.647966
20 84.467427 51.895475 36.71555
21 84.467427 47.632251 35.51984
22 84.467427 53.171664 33.652131
23 84.467427 59.551307 30.518887
24 84.467427 50.296056 36.049523
25 84.467427 54.084291 33.441825
26 84.467427 52.473456 34.648479
27 84.467427 50.235986 34.107694
28 84.467427 56.21208 35.975455
29 84.467427 48.764035 37.108792
30 84.467427 54.855173 34.199731
31 84.467427 48.680085 36.88972
32 84.467427 52.744528 33.353615
33 84.467427 50.012162 32.630328
34 84.467427 50.056986 36.329427
35 84.467427 53.601213 35.33019
36 84.467427 52.319838 34.739954
37 84.467427 54.904809 34.039729
38 84.467427 55.406845 35.306563
39 84.467427 47.12303 36.670349
40 84.467427 50.179624 36.126347
41 84.467427 59.028751 33.10979
42 84.467427 51.989046 36.276696
43 84.467427 48.471594 35.102212
44 84.467427 62.283207 30.533949
45 84.467427 54.797922 34.558276
46 84.467427 50.725246 35.935186
47 84.467427 56.562587 32.650855
48 84.467427 54.641127 33.896463
49 84.467427 59.616701 32.096828
50 84.467427 51.980431 36.572816
