gen best mean std
0 85.703843 0.096438 14.882091
1 88.848859 12.00481 26.118212
2 91.399688 32.853294 39.021263
3 90.019361 43.517354 42.25258
4 92.092977 54.477165 40.160217
5 92.092977 54.845112 39.430855
6 92.092977 52.058797 40.318285
7 92.092977 57.832523 39.141693
8 90.986602 49.375169 39.689662
9 91.946285 53.070341 38.50715
10 91.946285 58.19419 36.37277
11 92.092977 60.256745 36.156364
12 92.092977 56.639698 38.174278
13 92.331039 61.139414 35.068161
14 92.331039 56.318598 35.922303
15 92.676168 58.546182 36.816029
16 92.676168 54.432794 38.548751
17 92.676168 61.539808 36.017283
18 92.676168 55.970383 33.783428
19 92.676168 63.969615 34.60307
20 92.676168 62.163549 33.299237
21 92.736796 69.573546 27.543389
22 93.018253 68.151492 28.154657
23 93.018253 70.874536 29.411439
24 93.018253 68.321615 30.666506
25 93.018253 71.947001 28.41884
26 93.018253 75.129428 25.700441
27 93.018253 71.558859 27.394439
28 93.018253 77.673064 22.616946
29 93.018253 80.626786 19.672449
30 93.268891 75.802629 23.729912
31 93.268891 77.772417 24.09575
32 93.268891 73.737883 23.456112
33 93.268891 72.56048 25.822765
34 93.268891 70.112125 26.748655
35 93.268891 72.164207 22.920268
36 93.268891 67.485286 25.264555
37 93.268891 73.254969 25.219811
38 93.268891 74.708557 25.284799
39 93.268891 73.347425 20.340608
40 93.268891 72.565628 24.005166
41 93.487727 78.383842 21.420507
42 93.487727 73.092357 23.710474
43 93.487727 74.142848 22.987018
44 93.503558 76.826429 21.393845
45 93.503558 75.268737 18.942835
46 93.503558 77.822308 17.656933
47 93.503558 78.404502 18.235839
48 93.503558 80.519288 18.993662
49 93.503558 82.88968 17.092913
50 93.503558 79.31639 15.830937
