gen best mean std
0 89.575744 2.114881 20.666495
1 90.806602 16.534501 32.946028
2 90.506602 29.798454 38.958636
3 90.506602 51.668393 39.552676
4 90.773548 52.761081 40.23728
5 91.526611 58.581935 39.083358
6 91.526611 55.693462 37.875065
7 91.526611 47.209139 36.664427
8 91.532892 62.252016 35.097247
9 92.445064 65.532674 34.860808
10 91.919599 60.822176 33.110426
11 91.919599 60.145997 33.724984
12 91.919599 61.489467 35.48179
13 91.943558 61.02717 35.336007
14 91.979599 59.737265 36.73519
15 91.979599 65.900829 33.436556
16 91.979599 53.434083 36.556887
17 91.979599 66.731866 30.422893
18 92.273025 69.452355 30.204067
19 92.273025 64.886583 33.869913
20 92.536695 62.999013 33.227824
21 92.998336 66.952877 32.188572
22 92.998336 64.013052 34.387556
23 92.998336 66.832297 33.091554
24 92.998336 71.849868 29.121017
25 93.178336 71.196812 30.384084
26 93.178336 70.446421 32.349418
27 93.178336 74.769489 27.545863
28 93.178336 83.52674 20.275077
29 93.178336 79.490399 25.473096
30 93.178336 80.159832 26.731389
31 93.178336 80.028591 24.113702
32 93.178336 83.512665 20.613971
33 93.178336 83.03365 22.023762
34 93.178336 80.66348 26.202239
35 93.178336 79.172537 27.116669
36 93.178336 83.040465 20.908683
37 93.178336 88.213331 11.657647
38 93.178336 82.823433 23.078979
39 93.178336 81.595304 23.006804
40 93.178336 83.271277 22.145482
41 93.178336 84.158776 19.850818
42 93.178336 85.200298 18.193978
43 93.178336 84.228072 21.228945
44 93.178336 88.372917 10.493824
45 93.178336 86.918668 14.196867
46 93.178336 87.742912 11.861097
47 93.178336 90.142282 5.573656
48 93.178336 88.970722 10.604983
49 93.178336 90.344877 1.9726
50 93.178336 90.150667 2.444612
