gen best mean std
0 51.125906 -2.463996 10.215379
1 51.125906 -0.883885 10.893271
2 56.7518 0.255404 14.600135
3 56.7518 4.638937 15.333914
4 56.7518 9.501262 19.008613
5 56.7518 4.459525 17.656403
6 56.7518 8.06805 17.986753
7 56.7518 8.829872 18.121718
8 63.316965 14.725254 24.595399
9 63.316965 9.870824 22.78376
10 63.316965 15.859811 24.796986
11 63.316965 12.433125 23.822703
12 63.316965 16.877194 26.14793
13 63.700649 21.651483 28.065474
14 63.700649 16.021097 26.513841
15 63.700649 16.242779 25.618308
16 63.700649 20.486216 28.061915
17 63.700649 20.811494 27.813932
18 63.700649 17.455591 26.434354
19 63.700649 21.33755 25.780999
20 63.700649 22.284733 26.143385
21 63.700649 21.59424 28.725846
22 63.700649 20.997907 27.65804
23 63.757448 24.751195 29.60548
24 63.757448 28.17975 30.654527
25 63.757448 22.29735 25.789729
26 63.757448 27.932274 26.978152
27 63.757448 26.794881 26.660878
28 63.757448 26.7777 27.124634
29 63.757448 32.253657 26.867553
30 63.757448 25.033422 24.750498
31 63.757448 29.191423 29.068361
32 63.757448 27.590859 24.823513
33 63.757448 29.616468 26.576684
34 63.757448 27.236572 24.013461
35 63.757448 25.521572 24.235246
36 63.757448 31.599203 24.896475
37 63.757448 29.038863 22.653759
38 63.757448 26.654116 23.210535
39 63.804394 28.396942 21.704231
40 63.804394 30.976548 21.781118
41 70.558204 32.816131 22.458828
42 70.558204 36.14494 20.632186
43 70.658973 41.488668 22.645213
44 70.655273 44.693324 22.42535
45 73.739824 44.369163 21.271221
46 73.64234 46.823883 20.290874
47 77.85563 51.019228 16.673979
48 77.942265 47.8974 18.5195
49 77.954929 52.592527 16.601763
50 77.950789 54.246848 14.673254
