gen best mean std
0 66.330119 7.589342 22.304631
1 84.304175 24.88966 29.22724
2 75.282972 32.767581 28.440166
3 75.282972 33.30116 28.904416
4 75.282972 35.054749 29.746117
5 75.282972 42.316224 24.614304
6 90.13505 40.880523 27.06204
7 89.766278 41.302784 27.552627
8 90.19505 43.389156 29.019591
9 90.310654 45.184365 29.57564
10 91.334024 53.590184 29.544458
11 91.334024 62.195866 26.332299
12 91.209362 63.433854 26.825334
13 91.592892 64.010678 26.943654
14 91.463414 62.872554 29.651497
15 91.463414 69.112811 23.394568
16 91.463414 67.988297 25.428944
17 91.468142 66.422542 29.565943
18 91.468142 66.305363 29.380868
19 91.468142 68.934053 26.002644
20 91.468142 75.336682 25.913202
21 91.468142 76.000418 23.042849
22 91.468142 71.553035 26.461422
23 91.468142 76.541703 20.72328
24 91.468142 72.503968 25.281675
25 91.472892 75.728243 24.24067
26 91.472892 78.489869 23.31497
27 91.523414 78.434839 18.51647
28 91.583414 82.049013 15.502795
29 91.583414 77.551365 20.968618
30 91.583414 78.327498 19.260961
31 91.643414 78.797063 20.471531
32 91.643414 80.340981 17.972431
33 91.643414 82.422807 16.5396
34 91.643414 79.261178 17.656898
35 91.643414 76.705129 18.302238
36 91.771733 80.740188 17.328091
37 91.771733 79.329512 18.732598
38 91.714253 73.130758 23.083031
39 91.714253 75.619478 20.14027
40 91.714253 68.842379 25.328815
41 91.714253 71.737028 23.264532
42 91.714253 71.394204 22.803036
43 91.714253 66.700376 25.695015
44 91.714253 68.782322 25.149931
45 91.714253 67.125552 25.753235
46 91.714253 58.772618 27.934629
47 91.714253 64.221077 25.951945
48 91.714253 54.704806 23.71955
49 91.714253 63.810607 24.138194
50 91.714253 58.020204 23.008333
