gen best mean std
0 66.431655 3.398064 15.749752
1 86.882547 24.048049 25.403876
2 75.203942 27.542163 28.199768
3 87.224051 27.465352 28.55841
4 86.824051 36.439164 26.306317
5 85.769519 42.751468 29.919904
6 88.459829 39.414266 30.181944
7 83.967552 48.722006 25.748891
8 88.286497 47.113884 30.165915
9 87.183229 48.640588 27.854752
10 87.183229 44.86689 30.118023
11 87.379599 46.692171 27.096286
12 87.624051 52.512481 26.32915
13 89.968118 51.023467 28.352707
14 90.333532 52.035688 28.064696
15 90.333532 48.274069 30.158255
16 90.168118 53.933497 28.277604
17 90.971054 48.123281 30.614253
18 90.971054 50.408926 30.176672
19 90.971054 56.298873 24.035338
20 91.050607 54.612213 30.10327
21 91.050607 60.005073 29.745888
22 91.050607 67.979749 26.440049
23 91.050607 59.587341 26.813476
24 91.050607 64.218179 26.65932
25 91.050607 65.043306 25.879709
26 91.050607 64.497579 25.683445
27 91.050607 66.44658 24.123537
28 91.050607 67.957416 26.994281
29 91.050607 69.670654 24.553184
30 91.050607 71.632674 24.528402
31 91.050607 69.076249 22.503083
32 91.050607 72.517497 23.061497
33 91.050607 75.095187 20.773236
34 91.050607 73.919271 19.956632
35 91.073074 73.671036 21.196704
36 91.073074 72.546487 21.087309
37 91.073074 67.991662 23.114564
38 91.073074 72.633443 21.588946
39 91.073074 73.298122 19.441715
40 91.050607 70.821628 19.759098
41 91.073074 72.548907 18.748448
42 91.073074 78.407914 16.09908
43 91.073074 74.501 17.105008
44 91.073074 72.667345 18.448277
45 91.273074 75.142948 19.736413
46 91.273074 78.103569 15.160523
47 91.273074 75.21679 15.825041
48 91.273074 75.670244 17.223061
49 91.273074 76.22848 16.436965
50 91.273074 74.382805 16.947429
