gen best mean std
0 75.127882 -0.923096 13.20692
1 75.127882 7.359456 21.508168
2 75.127882 9.227536 22.622439
3 75.515203 9.981101 25.172622
4 75.515203 13.8799 27.533011
5 75.515203 15.9428 30.346867
6 75.515203 17.292815 27.957684
7 75.515203 16.595482 30.273957
8 75.515203 17.246191 28.728754
9 75.515203 17.018214 29.859182
10 84.992828 22.248284 32.91024
11 75.515203 18.609113 33.018464
12 75.515203 16.092869 29.950193
13 75.515203 25.794159 34.714564
14 75.515203 20.88583 31.372486
15 75.515203 22.355726 33.540203
16 75.515203 28.382626 35.036052
17 75.515203 24.846341 32.888946
18 75.515203 30.445681 35.550502
19 75.515203 20.862867 31.208635
20 75.515203 29.48146 33.961921
21 75.515203 31.903619 34.94013
22 75.515203 29.236764 34.132779
23 75.515203 28.191213 33.39563
24 75.515203 31.478461 33.173999
25 75.515203 28.946676 34.65495
26 75.515203 25.355834 33.435773
27 84.451054 35.255511 35.389022
28 87.562972 25.972565 32.228342
29 87.562972 36.475393 36.940491
30 87.562972 44.758569 37.043551
31 87.562972 42.793357 37.576407
32 88.910612 49.74769 36.124283
33 88.910612 43.275958 38.634862
34 89.097582 39.930316 37.29054
35 89.097582 47.313264 38.260621
36 89.097582 57.155517 38.240294
37 89.097582 54.623568 35.823772
38 89.097582 59.608169 36.049909
39 89.097582 57.544022 33.26725
40 89.097582 56.297232 33.591078
41 89.097582 61.431499 31.75402
42 89.097582 61.301835 29.257893
43 89.097582 54.658827 36.22534
44 89.097582 68.079211 25.206276
45 89.097582 66.293069 29.612656
46 89.097582 60.316586 27.872617
47 89.097582 62.634123 24.971821
48 89.097582 65.268894 25.148173
49 89.097582 68.528478 20.076261
50 89.097582 71.260136 19.784653
