gen best mean std
0 39.888012 -2.247442 8.926903
1 48.818216 27.930005 17.824887
2 48.818216 28.034146 21.474715
3 48.818216 30.669443 22.372394
4 48.818216 35.281804 18.731173
5 48.818216 31.418533 20.406453
6 48.818216 31.755456 20.3392
7 48.818216 36.149617 20.745256
8 48.818216 34.340928 20.142273
9 48.818216 31.550714 21.728244
10 48.818216 28.145169 22.806048
11 48.818216 31.262783 20.722491
12 48.818216 31.043988 21.133916
13 48.818216 34.116964 18.201719
14 48.818216 32.548694 19.905088
15 48.818216 36.458635 18.072737
16 48.818216 29.721319 21.234251
17 48.818216 31.620839 21.282645
18 48.818216 30.976805 21.111204
19 48.818216 29.97474 21.408819
20 48.818216 34.738916 20.090432
21 48.818216 32.355867 20.275452
22 48.818216 32.558112 21.53167
23 48.818216 31.335002 20.652866
24 48.818216 31.499532 20.746351
25 48.818216 32.319806 21.831553
26 48.818216 30.623349 22.318636
27 48.818216 33.299435 20.075028
28 48.818216 36.669057 18.939639
29 48.818216 34.846644 20.716029
30 48.818216 36.282678 18.271561
31 48.818216 29.437945 22.06731
32 48.818216 31.320759 21.655831
33 48.818216 34.602321 18.633695
34 48.818216 32.300042 19.861851
35 48.818216 36.472006 18.548709
36 48.818216 32.030159 21.150419
37 48.818216 31.883149 20.803649
38 48.818216 30.530183 21.588757
39 75.840945 35.269745 19.185694
40 75.840945 31.421925 25.517417
41 75.840945 42.030874 29.613073
42 75.840945 42.922609 30.263315
43 75.840945 44.455992 32.093711
44 75.840945 41.038156 32.097683
45 75.840945 50.082822 30.889631
46 75.840945 47.020798 31.609772
47 75.840945 45.617832 30.04722
48 75.840945 47.815837 31.717387
49 75.840945 48.135016 30.581187
50 75.840945 46.483646 31.989371
