gen best mean std
0 39.548962 -2.543842 6.831979
1 75.620103 0.086058 11.141502
2 75.620103 2.042542 14.336214
3 48.701683 2.930609 13.220658
4 48.147798 7.243 14.945729
5 66.42027 9.408461 15.973736
6 75.548962 14.014898 19.884784
7 75.758253 18.919374 23.394431
8 84.423229 25.663297 25.020976
9 84.783229 29.043283 25.867638
10 87.525064 27.453074 27.10853
11 87.525064 36.272072 27.946848
12 88.772892 40.903053 28.134867
13 88.772892 38.21062 29.761612
14 88.772892 38.214776 29.28539
15 88.772892 43.194717 30.758345
16 88.772892 45.091952 34.597485
17 88.772892 48.234653 32.00619
18 88.772892 44.652045 35.469988
19 88.772892 46.389619 30.076867
20 88.772892 47.384292 31.44354
21 88.772892 46.068639 32.821693
22 89.145064 47.78055 33.342835
23 89.145064 48.028521 31.923222
24 89.145064 51.669359 35.35864
25 89.145064 45.525393 32.298421
26 89.145064 52.550273 31.01555
27 89.145064 43.254543 33.640405
28 89.205064 51.139708 36.622901
29 89.205064 44.608371 33.699248
30 89.205064 47.031971 32.709703
31 89.205064 41.36118 32.82749
32 89.205064 47.672663 30.441419
33 89.205064 54.757904 33.336095
34 89.205064 48.753241 32.567629
35 89.205064 47.413433 34.858302
36 89.205064 48.437602 32.206117
37 89.205064 48.064896 30.822001
38 89.205064 46.35694 33.440144
39 89.205064 45.359033 33.354876
40 89.205064 54.300986 30.812617
41 89.205064 43.711722 31.004755
42 89.205064 41.182054 29.720036
43 89.205064 45.340421 28.953614
44 89.205064 45.083742 30.317799
45 89.205064 47.063936 29.916159
46 89.205064 48.789529 31.044534
47 89.205064 45.876552 31.534498
48 89.205064 43.480545 29.910777
49 89.205064 48.850812 29.902429
50 89.205064 41.735626 26.523487
