gen best mean std
0 56.832484 0.408727 11.883526
1 74.438969 9.67596 16.865473
2 89.632306 17.274439 20.398239
3 86.512306 18.330928 20.547147
4 86.392306 27.744861 24.357712
5 86.632306 34.259259 27.38615
6 87.000067 43.997302 34.827336
7 87.953109 47.66905 35.630903
8 86.976612 48.666239 34.83425
9 87.052306 54.535075 34.407608
10 87.052306 49.937859 35.398587
11 87.052306 56.65803 32.209933
12 87.535913 55.066458 34.169384
13 87.535913 54.822688 34.447829
14 87.535913 57.188574 33.527012
15 87.723657 56.141837 34.088594
16 89.214949 50.614632 33.35441
17 89.214949 53.705266 33.898268
18 89.214949 53.768313 33.017575
19 89.838065 52.062425 32.767355
20 89.838065 55.812838 33.649889
21 89.898065 62.744933 32.090132
22 89.898065 59.099375 32.803161
23 90.354949 61.178252 31.213245
24 90.354949 55.304208 33.384475
25 90.354949 57.083707 32.627148
26 90.498065 56.347685 32.10163
27 90.498065 60.443607 32.884282
28 90.498065 58.143127 34.792683
29 90.498065 61.198018 32.859312
30 90.858065 63.57016 32.088621
31 90.858065 70.586542 29.39398
32 90.858065 73.014868 27.933676
33 90.858065 66.098419 32.084351
34 90.858065 65.498036 29.4052
35 90.858065 70.291428 29.285738
36 90.858065 69.68908 31.022938
37 90.858065 63.787283 31.142266
38 90.858065 72.614275 28.452423
39 90.858065 66.341033 32.034311
40 90.858065 73.966149 27.601233
41 90.858065 66.166413 31.508279
42 90.858065 68.754761 30.39226
43 90.858065 73.347857 28.849237
44 90.858065 66.946489 31.4713
45 90.858065 72.161627 29.204837
46 90.858065 69.948504 30.782098
47 90.858065 72.401851 29.109156
48 90.858065 75.997402 26.353437
49 90.858065 73.767988 28.154991
50 90.558065 71.864438 29.482766
