gen best mean std
0 66.523536 -1.166975 10.098257
1 87.051655 2.19481 12.646881
2 87.051655 5.689374 16.88454
3 87.051655 6.592241 18.215533
4 87.051655 7.052175 18.465014
5 74.244231 11.848668 20.304222
6 74.244231 17.268871 22.154321
7 75.409013 15.651103 21.446647
8 84.973573 15.850311 21.492133
9 84.973573 22.946935 24.148274
10 84.973573 23.482526 25.506946
11 85.53194 28.269278 26.38775
12 86.635982 28.876951 30.844867
13 86.635982 29.3856 33.485141
14 86.635982 35.432633 29.664269
15 86.635982 35.677156 29.777885
16 85.53194 32.870326 28.574279
17 87.09194 41.739037 30.210212
18 88.605064 48.10737 30.673417
19 88.665064 48.457358 30.276915
20 88.665064 47.988638 30.938917
21 88.665064 42.204746 32.410278
22 88.665064 48.146666 31.337145
23 88.665064 49.264241 31.153757
24 88.665064 55.691604 29.009802
25 88.665064 49.223961 31.342194
26 89.128142 54.096845 30.145822
27 89.128142 54.780545 31.137308
28 89.128142 60.984861 28.616223
29 89.128142 59.311198 29.847802
30 88.665064 60.501222 28.445598
31 88.665064 57.286744 30.608654
32 88.665064 60.599709 28.610168
33 88.665064 61.727539 27.875118
34 88.665064 61.251323 26.983521
35 88.665064 52.03357 29.555492
36 88.665064 61.51703 27.384631
37 88.665064 60.47286 26.003995
38 88.665064 61.797787 27.011753
39 88.665064 60.793946 26.054638
40 88.665064 65.056609 28.252043
41 88.665064 59.440604 28.212755
42 88.665064 61.243438 23.100481
43 88.665064 65.389419 23.669668
44 88.665064 64.08075 24.01132
45 88.665064 64.357782 24.538104
46 88.665064 63.285186 25.459108
47 88.665064 65.349737 22.729721
48 88.665064 64.617152 22.148697
49 88.665064 60.455211 22.656924
50 88.665064 65.410411 21.167064
