gen best mean std
0 56.986285 -2.005071 9.279131
1 89.119361 6.974189 22.242324
2 89.119361 13.175957 25.077694
3 89.119361 12.015196 25.158486
4 89.119361 12.007036 25.729353
5 89.119361 14.489313 27.552302
6 89.119361 18.798787 31.825761
7 89.119361 18.632107 28.983424
8 89.119361 26.185145 35.496004
9 89.119361 24.204048 32.235025
10 89.119361 22.773421 33.376621
11 89.119361 25.263287 34.410418
12 89.119361 30.113553 38.302061
13 89.119361 22.590383 35.781884
14 89.119361 28.664451 37.91226
15 89.119361 31.879805 39.704672
16 89.119361 27.719013 39.010706
17 89.119361 33.868362 38.364766
18 89.119361 34.492829 39.592888
19 89.119361 32.189156 38.473203
20 89.119361 41.428559 40.053526
21 89.119361 34.614223 39.198847
22 89.119361 41.349854 39.08558
23 89.119361 46.678533 39.478039
24 89.119361 42.435196 40.457443
25 89.119361 46.228123 40.85809
26 89.119361 51.457188 39.343571
27 89.119361 43.509499 39.449848
28 89.119361 53.803796 38.409056
29 89.119361 46.327166 37.679961
30 89.119361 51.762232 38.768346
31 89.119361 48.6764 36.562135
32 89.119361 51.615308 39.646018
33 89.119361 48.684347 38.402819
34 89.119361 54.226454 34.931498
35 89.119361 51.990269 35.674176
36 89.119361 56.448499 34.520757
37 89.119361 54.58797 37.053683
38 89.119361 57.885356 32.616974
39 89.119361 62.235595 32.130148
40 89.119361 60.136707 33.811488
41 89.119361 58.70565 30.045248
42 89.119361 65.757517 28.669285
43 89.119361 61.077806 29.017033
44 89.119361 62.583649 31.427485
45 89.119361 58.098103 32.980502
46 89.119361 62.628712 26.296119
47 89.119361 65.847466 24.229918
48 89.119361 61.061388 24.813789
49 89.119361 60.720628 25.092222
50 89.119361 70.247514 17.551761
